name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2173;38;4807;225;-11;-15;3,276;4.5;3.43;1;262.3;1;271;-18;2017-09-08;88;1343;72;7808404;59258;45030;26308;6446752;2017-09-08;149;87846;384;2017-09-12;;24716;18448;2017-09-12
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;956;80;74;589407;121021;101354;0.9;-23.92;2;-12.88;0.04;-12.88;725778;182012;2017-09-08;24;762561;51;921;44;42;42;445;2017-09-08;95;419;1;2017-09-12;;608;34;2017-09-12
CRM1;26248;;;;;34;57;0;25;75;;;3;7512288;4419834;5902232;0.02;-78.378;5;100;0;100;5323892;1934661;2017-09-08;19;4253437;45;223;23;20;17;195;2017-09-08;0;224;0;2017-09-12;;0;0;2017-09-12
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2733681;1402308;1588318;0.11;-64.22;3;10;0.01;10;2552485;1182572;2017-09-08;10;4026195;45;2;2;2;2;2;2017-09-08;535;783;7;2017-09-12;;735;80;2017-09-12
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;646;91;108;280252;48847;45855;1.9;-19.74;4.2;-16.1;0.18;-16.1;237798;61550;2017-09-08;46;181860;56;19371;555;504;434;7916;2017-09-08;17;1127;72;2017-09-12;;215;2;2017-09-12
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1726;51;376;72964;-10279;-7898;10.4;9;3.31;17;0.8;17;73064;-17049;2017-09-08;23;58009;59;287;45;47;47;161;2017-09-08;0;2461;32;2017-09-12;;2251;423;2017-09-12
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;291;872965;-70431;67875;0.44;-10.56;4.4;90;0.04;90;707678;-366900;2017-09-08;25;27662;62;83;34;34;34;78;2017-09-08;4;1500;6;2017-09-12;;119;4;2017-09-12
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;663;91;47;94304;-5374;-11888;6.4;10;6.5;-18.96;0.98;-18.96;61809;5029;2017-09-08;34;1352969;49;1724;137;110;103;1011;2017-09-08;;;;;;227;39;2017-09-12
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;67;640998;-9400;-36253;0.84;5;1.9;-14.61;0.04;-14.61;819379;50533;2017-09-08;25;230331;55;226;39;39;34;110;2017-09-08;3;3845;28;2017-09-12;;235;74;2017-09-12
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1518;59;64;107555;1018;74;6.7;-2.79;3;-1.31;0.47;-1.31;112522;2531;2017-09-08;28;268159;54;456;88;84;79;383;2017-09-08;0;3987;91;2017-09-12;;425;52;2017-09-12
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;6;10639828;3616977;5757200;0.01;-58.333;4;100;0;100;7990119;343414;2017-09-08;11;17900882;39;4;4;4;4;4;2017-09-08;22;38;1;2017-09-12;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;48;344899;23372;17381;2.3;-10.48;1.1;-0.926;0.06;-0.926;590078;42271;2017-09-08;33;2334122;47;4117;165;113;100;3006;2017-09-08;0;7525;24;2017-09-12;;292;6;2017-09-12
Zubarus;26261;;;;;33;0;23;25;76;;;7;2573349;-441517;-299132;0.1;10;5;40;0.01;40;1895755;-704925;2017-09-08;12;3839692;45;13499;20;18;18;6824;2017-09-08;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;142;450263;123246;92268;1.5;-31.46;1.3;-12.5;0.05;-12.5;706002;217806;2017-09-08;23;406888;53;164;25;25;25;83;2017-09-08;;;;;;329;139;2017-09-12
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;46;464923;98357;110919;1.1;-29.18;3.1;7;0.08;7;468672;85161;2017-09-08;23;822489;51;289;26;28;27;289;2017-09-08;23;5408;1;2017-09-12;;238;0;2017-09-12
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;16;1835077;227407;139582;0.2;-11.9;2.2;-21.79;0.01;-21.79;2038511;439739;2017-09-08;23;1100199;50;348;124;86;78;321;2017-09-08;0;933;0;2017-09-12;;75;3;2017-09-12
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;8513977;-4293651;-4833714;0.02;100;2;-14.65;0;-14.65;9266199;-3492953;2017-09-08;12;5398018;44;6;5;5;5;6;2017-09-08;0;0;0;2017-09-12;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;43;853683;4691;-10301;0.66;-0.81;1.3;-5.147;0.02;-5.147;1269402;34103;2017-09-08;15;503068;52;20;7;8;8;10;2017-09-08;107;1840;69;2017-09-12;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;7779828;3198115;1955529;0.04;-38.1;1;-54.128;0;-54.128;10162080;5394950;2017-09-08;10;10547647;42;3;3;3;3;3;2017-09-08;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;4;10876137;3533085;2865388;0.02;-45.45;1;-27.41;0;-27.41;12180811;4471011;2017-09-08;7;10444155;42;0;0;0;0;0;2017-09-08;0;53;1;2017-09-12;;129;30;2017-09-12
B2B;26270;;;;;35;73;0;25;70;;;7;15067712;4296586;-57973;0.01;0;1;-85.207;0;-85.207;17227868;10679775;2017-09-08;8;11399847;41;23;6;7;7;10;2017-09-08;0;38;0;2017-09-12;;15;0;2017-09-12
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;2194;37;32;664146;218095;277026;0.6;-43.44;5.1;20;0.07;20;499472;130850;2017-09-08;21;797471;51;55;23;21;21;55;2017-09-08;;;;;;240;51;2017-09-12
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1294;67;159;54690;-6888;-6847;14.9;10;3.08;4;1.07;4;57407;-8365;2017-09-08;11;368887;53;107;47;45;45;107;2017-09-08;2;4559;6;2017-09-12;;1706;715;2017-09-12
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;15;1962640;-82213;-240703;0.16;10;3.2;-26.22;0.01;-26.22;1815682;197413;2017-09-08;11;1441906;49;3;3;3;3;3;2017-09-08;0;2694;6;2017-09-12;;80;56;2017-09-12
Frifaktura;26274;;;;;23;0;0;25;66;582;93;13;11218364;4038014;6150184;0.01;-61.538;3;100;0;100;9441755;809636;2017-09-08;10;19888738;38;5;4;4;4;5;2017-09-08;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-09-08;14;4739284;45;22;9;9;9;19;2017-09-08;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;24;5519541;1504115;2010350;0.04;-46.43;2;50;0;50;5307550;551409;2017-09-08;12;787268;51;30;5;5;5;6;2017-09-08;70;548;0;2017-09-12;;773;105;2017-09-12
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;937;81;38;157860;-39184;-59366;3.5;36;5.5;-20.4;0.46;-20.4;115267;-8812;2017-09-08;39;539767;52;39414;229;237;210;38982;2017-09-08;61;10598;23;2017-09-12;;1220;186;2017-09-12
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1839;47;66;433251;-55900;-50548;1.4;10;1.8;2;0.06;2;582677;-78546;2017-09-08;12;279353;54;154;34;31;29;154;2017-09-08;0;0;0;2017-09-12;;458;9;2017-09-12
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2273;35;162;64639;-1852;-1741;9.66;-0.64;7.7;7;1.74;7;37894;-2832;2017-09-08;13;158003;56;824;81;81;79;690;2017-09-08;0;1415;7;2017-09-12;;6984;1693;2017-09-12
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1725;51;2310;2083;-321;-408;312;10;8.98;3.2;65.49;3.2;1072;-159;2017-09-08;32;2488;70;8605;1167;1054;912;8321;2017-09-08;0;130894;3284;2017-09-12;;46396;9675;2017-09-12
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;2740;26;78;52689;-14168;-7451;14.5;12;3.96;64;1.34;64;47385;-32629;2017-09-08;55;114678;57;6146;1021;950;845;4181;2017-09-08;;;;;;2114;57;2017-09-12
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;81;774901;26539;25946;0.66;-6.87;1.8;1;0.03;1;985091;24739;2017-09-08;23;903004;50;1187;34;31;31;665;2017-09-08;0;79;0;2017-09-12;;520;129;2017-09-12
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;2831636;1487656;1632385;0.1;-64;3.2;-7.184;0.01;-7.184;2546348;1337685;2017-09-08;11;1702435;48;9;3;3;3;9;2017-09-08;;;;;;0;0;2017-09-12
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;3821;14;289;176639;35974;37432;3.2;-23.37;4.7;-14.05;0.35;-14.05;141711;38880;2017-09-08;32;364516;53;918;83;90;85;877;2017-09-08;0;3684;5;2017-09-12;;18575;46;2017-09-12
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;3249;19;61;441208;126197;107276;1.3;-33.15;1.9;-13.49;0.06;-13.49;575946;189994;2017-09-08;37;964429;50;19602;185;161;153;11257;2017-09-08;4;146;6;2017-09-12;;2787;268;2017-09-12
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;113;498126;-14267;-22749;1.4;4;1.1;-6.897;0.04;-6.897;830887;4129;2017-09-08;24;784091;51;227;29;31;31;169;2017-09-08;0;488;10;2017-09-12;;6281;1243;2017-09-12
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1795;49;434;66845;-7041;-9502;12.7;14;2.37;-9.886;0.71;-9.886;81361;-2905;2017-09-08;11;59064;59;51436;130;130;124;51225;2017-09-08;223;2137;23;2017-09-12;;14583;1745;2017-09-12
Accelo;26292;;;;;51;13;60;31;83;3163;20;41;99430;12792;6273;6.5;-8.928;4.9;-32.69;0.74;-32.69;78204;25703;2017-09-08;12;221689;55;192;33;34;34;120;2017-09-08;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;24;1834184;-478636;-449679;0.19;30;2.4;9;0.01;9;1968497;-575468;2017-09-08;12;814463;51;10;3;3;3;10;2017-09-08;0;45;0;2017-09-12;;1419;496;2017-09-12
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1655;54;39;217602;-13175;-16977;2.5;5;4.7;-1.26;0.27;-1.26;174132;-7388;2017-09-08;12;250064;55;161;30;30;29;160;2017-09-08;0;2141;21;2017-09-12;;1272;1688;2017-09-12
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;3050;22;42;68071;-6031;-5626;8.47;4;10.6;18;2.09;18;32523;-6691;2017-09-08;13;359914;53;214;28;29;29;214;2017-09-08;35;869;27;2017-09-12;;40;16;2017-09-12
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;12417;430;95;86;1,702;-20.02;3.3;-19.51;131.2;-19.51;514;162;2017-09-08;85;962;73;816644;18569;13918;9315;324803;2017-09-08;0;224162;174;2017-09-12;;4346;432;2017-09-12
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2663;27;38;119618;-16936;-14868;5.4;10;3.9;10;0.5;10;107266;-23706;2017-09-08;39;366189;53;1160;185;219;205;791;2017-09-08;8;151;3;2017-09-12;;2024;1790;2017-09-12
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1454;61;208;134504;-9661;-15257;5.7;10;2.1;-14.34;0.28;-14.34;170993;3554;2017-09-08;26;322695;54;520;53;53;53;247;2017-09-08;0;20940;111;2017-09-12;;12215;5239;2017-09-12
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;14;;;;;;;;;;;;2017-09-08;5;31497637;36;0;0;0;0;0;2017-09-08;;;;;;3088;2;2017-09-12
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;882;83;300;340379;41381;18139;1.5;-8.724;3.6;-31.27;0.13;-31.27;317449;93869;2017-09-08;12;236107;55;754;67;69;66;692;2017-09-08;0;5446;3;2017-09-12;;7635;891;2017-09-12
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1434;62;133;77870;5935;8601;7;-11.65;12;3;2.01;3;33600;2126;2017-09-08;13;95269;58;498;70;71;66;465;2017-09-08;43;26147;27;2017-09-12;;4120;416;2017-09-12
Invoicely;26304;;;;;49;0;62;25;86;7201;2;34;77124;-9754;-11718;8.68;10;5.01;-0.2;1.02;-0.2;59905;-6937;2017-09-08;48;175162;56;2034;470;453;406;1801;2017-09-08;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1547;57;203;77852;3409;794;8.46;-3.82;5.3;-14.17;1.05;-14.17;58177;8037;2017-09-08;32;67589;59;605;81;83;82;238;2017-09-08;22;2689;26;2017-09-12;;17699;1613;2017-09-12
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;19;13657872;6523508;8313029;0.01;-76.923;3;100;0;100;11499496;3125360;2017-09-08;11;2636615;47;13;3;3;3;13;2017-09-08;6;223;0;2017-09-12;;111;28;2017-09-12
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-09-08;11;5773525;44;29;5;4;4;16;2017-09-08;13;665;0;2017-09-12;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;;;;;;;;;;;;2017-09-08;13;8268354;43;303;9;8;8;159;2017-09-08;0;0;0;2017-09-12;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-09-08;0;0;0;0;0;0;0;0;2017-09-08;;;;;;111;0;2017-09-12
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-09-08;11;33502539;35;606;3;6;6;36;2017-09-08;0;56;0;2017-09-12;;32;0;2017-09-12
UniCRM;26311;;;;;26;0;0;25;79;;;2;;;;;;;;;;;;2017-09-08;13;1872282;48;6;5;5;5;6;2017-09-08;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;5;;;;;;;;;;;;2017-09-08;12;6175646;44;15;7;6;6;10;2017-09-08;0;0;0;2017-09-12;;16;4;2017-09-12
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-09-08;9;8713180;42;54;2;2;2;54;2017-09-08;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;2571505;255560;161350;0.11;-9.302;3.9;-22.62;0.01;-22.62;2122014;441352;2017-09-08;7;19583016;38;1;1;1;1;1;2017-09-08;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3168233;22680;95286;0.1;-7.692;2;10;0;10;3499856;-181164;2017-09-08;28;2646115;47;264;86;86;65;195;2017-09-08;;;;;;2;0;2017-09-12
Epay;26317;;;;;44;0;42;28;91;624;92;224;274294;-72245;-96759;2.1;39;2.9;-20.28;0.14;-20.28;289679;-31292;2017-09-08;22;39318;61;5698;80;82;79;680;2017-09-08;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1423120;-52184;-67235;0.23;2;4.5;-1.54;0.02;-1.54;1118250;-30262;2017-09-08;23;526576;52;57;29;27;27;45;2017-09-08;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-09-08;6;40969513;33;1;1;1;1;1;2017-09-08;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;781;87;33;273448;-87874;-122000;1.6;40;8.4;-7.768;0.32;-7.768;153738;-37544;2017-09-08;13;3584461;46;162;21;21;21;141;2017-09-08;;;;;;1033;164;2017-09-12
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;8;4467414;-717938;-657701;0.08;20;1;0;0;0;6269779;-921875;2017-09-08;24;2994959;46;368;93;88;76;219;2017-09-08;;;;;;107;458;2017-09-12
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1826;47;41;389330;31116;30917;1.3;-11.53;3.2;-2.72;0.1;-2.72;383659;36349;2017-09-08;18;317795;54;220;47;45;41;219;2017-09-08;37;8061;151;2017-09-12;;451;52;2017-09-12
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1325;66;512;80949;-10872;-15744;7.32;15;8.03;-8.018;1.37;-8.018;46322;-3149;2017-09-08;48;170517;56;142206;561;541;415;127846;2017-09-08;62;17802;625;2017-09-12;;1237;32;2017-09-12
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-09-08;9;24847138;37;2;2;2;2;2;2017-09-08;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;2;4343111;1787170;1543020;0.07;-45.65;2;-37.5;0;-37.5;5133086;2549399;2017-09-08;12;6727116;43;5;5;5;5;5;2017-09-08;;;;;;128;0;2017-09-12
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;31;405741;-158114;-157105;1;40;6.9;40;0.17;40;257044;-176244;2017-09-08;21;1970372;48;75;23;21;21;38;2017-09-08;1;117;1;2017-09-12;;256;2;2017-09-12
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1603;55;27;495742;12716;13394;1.1;-5.896;2.1;1;0.05;1;611945;12151;2017-09-08;15;16718059;39;74;10;10;10;37;2017-09-08;;;;;;34;0;2017-09-12
Laskutuspohja;26329;;;;;28;0;13;25;68;;;6;2125139;317085;222453;0.15;-15.15;3;-24.66;0.01;-24.66;2078738;529974;2017-09-08;13;14595743;40;10;8;8;8;10;2017-09-08;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;905;82;19;1180340;227516;279487;0.3;-27.63;4.2;7;0.03;7;969553;151283;2017-09-08;17;3696945;46;67;15;13;13;34;2017-09-08;0;1161;81;2017-09-12;;24;0;2017-09-12
Joiqu;26331;;;;;46;102;21;29;67;;;3;6964671;4548079;4667768;0.03;-76.923;2;-13.3;0;-13.3;7439100;4796849;2017-09-08;9;19714016;38;3;2;2;2;3;2017-09-08;0;91;0;2017-09-12;;813;2059;2017-09-12
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;43;553414;64818;60944;0.86;-15.01;3.1;-6.306;0.06;-6.306;548196;80025;2017-09-08;20;5123261;44;74;22;21;21;70;2017-09-08;0;0;0;2017-09-12;;3112;89;2017-09-12
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3468;17;282;5112;-881;-1048;154;14;5.89;3.2;21.18;3.2;3626;-707;2017-09-08;26;21367;63;1838;419;399;350;1797;2017-09-08;0;12729;77;2017-09-12;;16470;2274;2017-09-12
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;11;6609642;3133056;3042557;0.04;-62.162;1;0.7;0;0.7;7891770;3437299;2017-09-08;15;10017526;42;15;9;10;10;15;2017-09-08;0;0;0;2017-09-12;;13410;745;2017-09-12
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;2296622;-613755;-485363;0.14;20;2;30;0.01;30;2375432;-925504;2017-09-08;11;3852615;45;3;3;3;3;3;2017-09-08;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1828;47;802;38696;25282;22402;24.1;-63.009;2.33;-42.61;1.31;-42.61;48281;35878;2017-09-08;13;38355;61;880;115;116;113;831;2017-09-08;;;;;;11542;4029;2017-09-12
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;1101;75;905;61936;-601;-2432;12.8;2;3.2;-8.333;0.95;-8.333;63221;2708;2017-09-08;16;13498;64;8521783;4005;3458;2897;8425395;2017-09-08;0;21139;171;2017-09-12;;7597;1202;2017-09-12
Bouw365;89638;;;;;28;60;0;13;63;;;2;;;;;;;;;;;;2017-09-08;6;23878754;37;0;0;0;0;0;2017-09-08;;;;;;76;2;2017-09-12
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;9;4522611;-1348696;-879050;0.05;20;3;50;0;50;4134967;-2150653;2017-09-08;28;1554246;49;10556;79;74;69;5399;2017-09-08;0;3390;0;2017-09-12;;922;796;2017-09-12
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;1604;55;383;187587;-10806;-9882;3.9;5;1.8;0;0.17;0;253810;-15347;2017-09-08;29;25729;62;301;57;60;59;209;2017-09-08;163;2222;73;2017-09-12;;5525;942;2017-09-12
Rodeo;93916;;;;;41;50;23;25;80;;;2;;;;;;;;;;;;2017-09-08;14;5228905;44;66;13;13;12;37;2017-09-08;2;1880;18;2017-09-12;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;11721053;7544307;9197349;0.01;-81.818;4;30;0;30;8982576;5178774;2017-09-10;;;;;;;;;;;;;;;171;141;2017-09-12
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;26;;;;;;;;;;;;2017-09-10;;;;;;;;;;435;353;3;2017-09-12;;631;84;2017-09-12
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-09-12;;759;629;2017-09-12
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;300;3;2017-09-12
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;5;3308544;-176600;-39153;0.11;-2.44;1;10;0;10;4452237;-479412;2017-08-18;11;6008508;44;51;18;17;16;48;2017-08-18;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1989;42;362;73289;-17660;-20249;10.6;28;3.05;-6.154;0.75;-6.154;77166;-13597;2017-09-08;12;84432;58;886;110;105;101;757;2017-09-08;516;15232;335;2017-09-12;;8253;1951;2017-09-12
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
