name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2063;40;4591;225;-7;-7;3,290;5.6;3.38;-6.63;260.7;-6.63;274;-1;2017-08-05;88;1399;72;8204601;57141;44211;25926;6131250;2017-08-05;144;86809;511;2017-08-08;;24716;18448;2017-08-08
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;1342;65;69;583043;147690;153342;0.91;-34.18;2.2;6;0.05;6;694764;149107;2017-08-08;24;768874;51;885;44;44;44;437;2017-08-08;95;415;1;2017-08-08;;608;34;2017-08-08
CRM1;26248;;;;;34;57;0;25;75;;;3;5402841;3952944;4872075;0.04;-87.156;4;100;0;100;4087163;2364859;2017-08-05;19;4297960;45;224;22;20;17;197;2017-08-05;0;0;0;2017-08-08;;0;0;2017-08-08
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2632742;1377439;1556088;0.11;-65.833;3;10;0.01;10;2477417;1164707;2017-08-08;12;4889922;45;4;4;4;4;4;2017-08-08;535;780;16;2017-08-08;;734;80;2017-08-08
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;834;85;106;254999;38396;35827;2.1;-17.78;4.4;-15.09;0.22;-15.09;211612;49437;2017-08-05;46;175340;56;17066;544;497;428;6391;2017-08-05;17;1103;21;2017-08-08;;215;2;2017-08-08
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1577;56;367;74516;-6899;-8974;10.4;10;3.19;-5.341;0.78;-5.341;76243;-4276;2017-08-08;28;61001;59;165;48;53;53;146;2017-08-08;0;2239;86;2017-08-08;;2251;423;2017-08-08
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;284;919566;-96690;-58926;0.47;5;2.8;20;0.03;20;940731;-194323;2017-08-08;25;27038;62;86;38;35;35;81;2017-08-08;4;1489;3;2017-08-08;;119;4;2017-08-08
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;979;79;48;94752;389;-3801;6.3;2;7.2;-15.81;1.07;-15.81;58324;6581;2017-08-08;34;1278717;49;1733;134;110;104;1019;2017-08-08;;;;;;227;39;2017-08-08
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;64;672058;137722;120609;0.79;-25.06;1.9;-8.491;0.04;-8.491;840038;189258;2017-08-05;24;230982;55;220;40;37;31;107;2017-08-05;3;3799;48;2017-08-08;;235;74;2017-08-08
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1990;42;61;108644;-6060;-8267;6.7;7;3;-4.73;0.48;-4.73;113425;-2731;2017-08-08;28;277864;54;440;83;80;77;372;2017-08-08;0;3962;47;2017-08-08;;425;51;2017-08-08
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;7;10430664;3785896;5788454;0.01;-61.538;5;100;0;100;7568785;696470;2017-08-05;10;17744592;39;3;3;3;3;3;2017-08-05;22;38;1;2017-08-08;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;46;337337;39129;19576;2.4;-12.5;1.1;-12.5;0.06;-12.5;581421;92043;2017-08-08;33;2310478;47;4178;165;115;102;3021;2017-08-08;0;7493;17;2017-08-08;;292;6;2017-08-08
Zubarus;26261;;;;;33;0;23;25;76;;;7;2125845;-1773326;-1164426;0.13;60;5.4;200;0.02;200;1491407;-3038944;2017-08-05;12;1646499;48;13252;18;16;16;6630;2017-08-05;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;141;355523;-39748;-55392;2.1;20;1.3;-16.77;0.06;-16.77;559108;-9544;2017-08-08;23;403386;53;144;24;25;25;73;2017-08-08;;;;;;329;139;2017-08-08
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;45;413451;63207;67500;1.3;-21.1;2.9;0.7;0.09;0.7;430258;61616;2017-08-05;23;818694;51;209;28;28;27;209;2017-08-05;23;5416;0;2017-08-08;;238;0;2017-08-08
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;14;1711174;315523;230565;0.22;-18.81;2.2;-24.4;0.01;-24.4;1903139;524112;2017-08-05;21;1244100;49;364;118;79;71;332;2017-08-05;0;0;0;2017-08-08;;75;3;2017-08-08
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;10336081;2929591;2218379;0.02;-38.46;1;-23.13;0;-23.13;12824081;3910128;2017-08-05;12;5405808;44;6;5;5;5;6;2017-08-05;0;0;0;2017-08-08;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;42;796955;23403;17131;0.73;-5.654;1.3;-0.741;0.02;-0.741;1173296;30817;2017-08-08;16;490389;52;19;7;9;9;10;2017-08-08;106;1818;26;2017-08-08;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;7997202;3484258;2252039;0.03;-45.45;1;-53.917;0;-53.917;10443217;5730082;2017-08-08;10;11067797;41;3;3;3;3;3;2017-08-08;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;3;6871996;-7791832;-8884733;0.03;300;2;-16.42;0;-16.42;7676083;-6498547;2017-08-05;7;10530960;42;0;0;0;0;0;2017-08-05;0;0;0;2017-08-08;;127;31;2017-08-08
B2B;26270;;;;;35;73;0;25;70;;;7;17026756;1464102;4717726;0.01;-33.33;10;200;0;200;8421875;-3267666;2017-08-05;14;11035478;41;23;6;8;8;10;2017-08-05;0;38;0;2017-08-08;;15;0;2017-08-08
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;1731;50;30;614234;245823;272643;0.68;-46.71;4.7;-17.08;0.08;-17.08;485835;220726;2017-08-08;22;861331;51;56;25;23;23;56;2017-08-08;;;;;;240;51;2017-08-08
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1449;61;151;56171;-5791;-5384;14.6;10;3.16;5;1.08;5;57794;-7941;2017-08-05;11;373591;53;107;45;46;46;107;2017-08-05;0;0;0;2017-08-08;;1706;715;2017-08-08
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;15;2294813;665237;568178;0.14;-31.08;2.7;-34.45;0.01;-34.45;2259455;932238;2017-08-08;11;1593546;49;3;3;3;3;3;2017-08-08;0;2697;13;2017-08-08;;80;56;2017-08-08
Frifaktura;26274;;;;;23;0;0;25;66;582;93;11;9482830;3115890;2466481;0.02;-43.75;1;-22.48;0;-22.48;12051939;4157046;2017-08-08;10;20241130;38;4;4;4;4;4;2017-08-08;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-08-05;14;4706103;45;39;10;9;9;28;2017-08-05;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;23;7389044;3219192;3691558;0.03;-62.963;2;30;0;30;7470710;2604076;2017-08-05;12;830851;51;14;4;4;4;5;2017-08-05;70;546;25;2017-08-08;;771;104;2017-08-08
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;1258;68;39;173336;-36914;-63469;3.2;34;5.6;-29.71;0.42;-29.71;125822;4390;2017-08-05;39;546352;52;132992;223;230;205;132544;2017-08-05;17;10608;3;2017-08-08;;1220;186;2017-08-08
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1978;42;63;463826;42191;20110;1.4;-8.318;1.6;-15.62;0.05;-15.62;646063;100620;2017-08-05;12;336867;54;124;34;30;28;124;2017-08-05;0;0;0;2017-08-08;;458;9;2017-08-08
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2166;37;165;65610;7278;6998;9.72;-11.15;7.5;-10.93;1.71;-10.93;39116;6869;2017-08-05;13;166416;56;714;80;80;79;622;2017-08-05;0;0;0;2017-08-08;;6984;1693;2017-08-08
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1656;53;2214;2162;-145;-132;309;4.9;8.99;4.3;65.18;4.3;1100;-93;2017-08-05;31;2528;70;8323;1141;1046;908;8145;2017-08-05;0;127428;1948;2017-08-08;;46396;9675;2017-08-08
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;3479;16;78;55222;-8596;-4420;14.5;8;3.44;34;1.17;34;53878;-20413;2017-08-05;55;155891;56;5600;992;926;829;3740;2017-08-05;;;;;;2114;57;2017-08-08
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;76;728958;-72615;-53934;0.72;7;1.9;8;0.03;8;914627;-130592;2017-08-05;24;836417;51;1168;36;34;34;658;2017-08-05;0;75;5;2017-08-08;;520;129;2017-08-08
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;1971728;726971;841151;0.16;-48.696;3.4;9;0.01;9;1759545;567014;2017-08-08;10;1981301;48;8;2;2;2;8;2017-08-08;;;;;;0;0;2017-08-08
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;4189;11;282;161812;22115;26676;3.6;-18.38;5.1;2;0.43;2;123192;15033;2017-08-05;33;349337;53;890;84;89;87;850;2017-08-05;0;3680;8;2017-08-08;;18575;46;2017-08-08
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;2713;26;59;433502;174159;159411;1.4;-47.09;1.9;-11.47;0.06;-11.47;554558;236404;2017-08-05;35;1040817;50;18796;152;135;128;10739;2017-08-05;4;144;18;2017-08-08;;2787;268;2017-08-08
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;111;523179;34918;24768;1.3;-9.576;1.1;-2.61;0.03;-2.61;855717;58381;2017-08-05;24;792156;51;222;29;31;31;164;2017-08-05;0;490;8;2017-08-08;;6281;1243;2017-08-08
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1825;47;410;69079;-9450;-9097;12.3;14;2.51;3;0.72;3;81209;-12559;2017-08-05;36;57345;59;51824;128;125;122;51622;2017-08-05;212;2140;2;2017-08-08;;14583;1745;2017-08-08
Accelo;26292;;;;;51;13;60;31;83;3022;22;38;94390;18504;14676;6.81;-16.28;5.5;-32.22;0.87;-32.22;69255;26143;2017-08-05;12;252457;55;195;32;31;31;123;2017-08-05;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;23;2173165;-110672;-183298;0.16;7;2.1;-11.91;0.01;-11.91;2445635;16666;2017-08-05;12;860917;51;12;4;4;4;12;2017-08-05;0;45;1;2017-08-08;;1419;496;2017-08-08
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1479;60;38;205407;-33605;-42504;2.7;20;4.4;-6.356;0.28;-6.356;170690;-18957;2017-08-05;10;468923;53;169;27;26;25;168;2017-08-05;0;2123;15;2017-08-08;;1272;1688;2017-08-08
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;2626;28;41;69320;-6674;-10484;8.56;10;9.91;-5.077;1.99;-5.077;34451;-1941;2017-08-05;13;375561;53;155;30;29;29;155;2017-08-05;32;718;157;2017-08-08;;40;16;2017-08-08
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;11861;446;170;152;1,679;-32.01;3.29;-27.21;129.7;-27.21;539;263;2017-08-05;85;942;73;671643;17919;13725;9196;271386;2017-08-05;0;223945;270;2017-08-08;;4346;432;2017-08-08
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2579;29;37;126091;-3841;-4827;5.2;2;3.9;-0.517;0.47;-0.517;114104;-3258;2017-08-05;39;456927;53;1112;173;201;192;757;2017-08-05;8;148;3;2017-08-08;;2024;1790;2017-08-08
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1336;65;206;134618;-8629;-16028;5.7;10;2.2;-18.49;0.29;-18.49;167991;7505;2017-08-05;26;335607;54;526;60;60;58;251;2017-08-05;0;20554;141;2017-08-08;;12215;5239;2017-08-08
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;15;;;;;;;;;;;;2017-08-05;5;31434866;36;0;0;0;0;0;2017-08-05;;;;;;3088;2;2017-08-08
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;875;83;284;310924;9187;-14276;1.7;2;4.2;-30.17;0.16;-30.17;264157;55758;2017-08-05;11;232361;55;764;67;68;68;702;2017-08-05;0;5440;9;2017-08-08;;7635;891;2017-08-08
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1586;56;128;74163;4414;7089;7.6;-9.401;12;8;2.12;8;32538;380;2017-08-05;14;95603;58;500;74;76;71;467;2017-08-05;43;26163;30;2017-08-08;;4120;416;2017-08-08
Invoicely;26304;;;;;49;0;62;25;86;5405;5;35;77376;-9684;-14003;8.9;17;4.81;-10.59;1.01;-10.59;61513;-2798;2017-08-05;48;292887;54;2166;471;452;404;1923;2017-08-05;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1436;61;200;77473;8046;8478;8.55;-11.93;5.6;-5.396;1.12;-5.396;55905;7639;2017-08-05;31;66211;59;566;81;82;80;219;2017-08-05;22;2650;51;2017-08-08;;17699;1613;2017-08-08
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;21;9873063;2896195;4363334;0.02;-57.143;3;100;0;100;9130435;393363;2017-08-05;12;2547201;47;14;4;4;4;14;2017-08-05;7;223;0;2017-08-08;;111;28;2017-08-08
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-08-08;11;5834042;44;29;5;4;4;16;2017-08-08;13;663;8;2017-08-08;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;16063320;9467541;7500740;0.01;-69.231;1;-55.157;0;-55.157;18020528;11472416;2017-08-08;13;8424780;43;258;10;9;9;137;2017-08-08;0;0;0;2017-08-08;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-08-05;0;0;0;0;0;0;0;0;2017-08-05;;;;;;111;0;2017-08-08
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-08-08;12;33266321;35;606;3;7;7;36;2017-08-08;0;56;0;2017-08-08;;32;0;2017-08-08
UniCRM;26311;;;;;26;0;0;25;79;;;2;19731638;;;0.01;0;3;0;0;0;15587026;;2017-08-08;13;2241719;47;5;5;5;5;5;2017-08-08;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;5;;;;;;;;;;;;2017-08-08;13;5371964;44;10;7;6;6;10;2017-08-08;0;0;0;2017-08-08;;16;4;2017-08-08
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-08-08;9;8803456;42;37;2;2;2;37;2017-08-08;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;3333354;1400422;1650935;0.07;-53.448;4;-5.856;0.01;-5.856;2615708;1101136;2017-08-08;7;17826472;39;1;1;1;1;1;2017-08-08;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3537504;222289;291903;0.08;-14.29;2;8;0;8;3793494;86431;2017-08-08;28;2582877;47;269;87;85;64;200;2017-08-08;;;;;;2;0;2017-08-08
Epay;26317;;;;;44;0;42;28;91;624;92;216;315340;-50132;-62060;1.8;20;3;-8.709;0.13;-8.709;321491;-33383;2017-08-08;22;40240;61;5709;82;90;87;691;2017-08-08;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;20;1568069;18710;25293;0.2;-3.85;4.5;-0.22;0.02;-0.22;1226423;8260;2017-08-08;22;534200;52;56;26;24;24;44;2017-08-08;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-08-08;6;40851613;33;1;1;1;1;1;2017-08-08;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;894;82;32;262839;-148020;-201474;1.7;73;8.7;-6.645;0.35;-6.645;144587;-72986;2017-08-05;12;3475030;46;159;21;23;23;138;2017-08-05;;;;;;1033;164;2017-08-08
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;7;4693931;-2590716;-2328245;0.07;80;1;0;0;0;6554855;-3131635;2017-08-08;24;2986278;46;356;87;83;73;217;2017-08-08;;;;;;107;457;2017-08-08
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1886;45;40;393521;19691;13683;1.3;-6.616;3.1;-7.692;0.1;-7.692;393917;34485;2017-08-08;17;298582;54;215;46;46;42;214;2017-08-08;0;0;0;2017-08-08;;451;52;2017-08-08
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1428;62;508;90937;14493;15586;6.55;-16.9;7.8;-12.61;1.19;-12.61;53127;12321;2017-08-05;48;170764;56;143000;566;552;432;129200;2017-08-05;61;17562;623;2017-08-08;;1237;32;2017-08-08
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-08-05;9;25107102;37;2;2;2;2;2;2017-08-05;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;3;5197912;2761578;2119567;0.06;-55.319;1;-54.915;0;-54.915;6427248;4110158;2017-08-08;10;6697292;43;2;3;3;3;2;2017-08-08;;;;;;128;0;2017-08-08
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;28;473058;-155941;-144185;0.87;30;6.7;40;0.14;40;302825;-193202;2017-08-05;21;1894383;48;65;22;21;21;33;2017-08-05;1;117;3;2017-08-08;;256;2;2017-08-08
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1600;55;27;427441;-148563;-154499;1.4;50;2;-6.075;0.07;-6.075;536489;-159070;2017-08-05;14;16023128;40;69;11;10;10;35;2017-08-05;;;;;;34;0;2017-08-08
Laskutuspohja;26329;;;;;28;0;13;25;68;;;6;2256210;113752;1662;0.14;-1.89;3;-23.84;0.01;-23.84;2209122;361246;2017-08-08;13;14730338;40;9;8;8;8;9;2017-08-08;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;851;84;19;1192494;207682;116663;0.33;-13.67;3;-37.45;0.02;-37.45;1154032;400328;2017-08-08;16;3754415;46;53;12;10;10;27;2017-08-08;0;1150;0;2017-08-08;;24;0;2017-08-08
Joiqu;26331;;;;;46;102;21;29;67;;;3;6050732;4470211;4124067;0.04;-82.222;2;-37.7;0;-37.7;7140203;5450311;2017-08-08;9;19570149;39;3;2;2;2;3;2017-08-08;0;90;0;2017-08-08;;808;2045;2017-08-08
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;38;492929;-127022;-151627;1;30;3.2;-8;0.08;-8;482286;-95383;2017-08-05;21;5615499;44;77;26;25;25;73;2017-08-05;0;0;0;2017-08-08;;3112;89;2017-08-08
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3154;20;275;5480;-170;-251;147;5;5.77;-2.53;19.95;-2.53;3925;-79;2017-08-05;26;23018;62;1739;427;404;360;1695;2017-08-05;0;12597;58;2017-08-08;;16470;2274;2017-08-08
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;10;6630344;2697268;2667528;0.04;-54.839;1;5;0;5;7810148;2811671;2017-08-05;14;10287357;42;13;8;8;8;13;2017-08-05;0;0;0;2017-08-08;;13410;745;2017-08-08
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;3236288;924941;753858;0.1;-34.48;2;-21.78;0;-21.78;3969397;1332741;2017-08-05;12;3837555;46;4;4;4;4;4;2017-08-05;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1406;62;783;35265;24325;22521;26.5;-66.592;2.56;-38.9;1.59;-38.9;41594;31677;2017-08-05;13;35466;61;833;118;119;116;784;2017-08-05;;;;;;11542;4029;2017-08-08
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;975;79;871;61748;-1127;-3409;13;5;3.22;-11.54;0.98;-11.54;62724;3383;2017-08-05;16;13226;64;7922291;3953;3427;2873;7829927;2017-08-05;0;21001;129;2017-08-08;;7597;1202;2017-08-08
Bouw365;89638;;;;;28;60;0;13;63;;;2;;;;;;;;;;;;2017-08-05;6;23527296;37;0;0;0;0;0;2017-08-05;;;;;;76;2;2017-08-08
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;9;4337000;-7332428;-6558544;0.06;300;3;90;0;90;4028834;-8906248;2017-08-05;28;1423704;49;12361;78;72;70;6302;2017-08-05;0;3396;0;2017-08-08;;922;796;2017-08-08
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;21859;0;374;195122;-3656;3178;3.7;-4.46;1.9;10;0.17;10;256475;-20029;2017-08-08;29;25667;62;303;61;66;64;210;2017-08-08;0;0;0;2017-08-08;;0;0;2017-08-08
Rodeo;93916;;;;;41;50;23;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;;;;;;;;;;;;2017-03-31;;;;;;;;;;;;;;;171;141;2017-08-08
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;28;3029575;1761365;1149681;0.12;-60.909;2;-84.246;0;-84.246;3695915;3058383;2017-03-31;;;;;;;;;;430;349;66;2017-08-08;;631;84;2017-08-08
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-08-08;;759;629;2017-08-08
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;300;3;2017-08-08
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;5;3166931;-222027;-92539;0.12;0;1;10;0;10;4293262;-522800;2017-08-08;11;5953888;44;46;17;16;15;43;2017-08-08;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1585;56;356;80171;-20189;-23283;9.64;31;3.09;-5.215;0.7;-5.215;83419;-16939;2017-08-04;13;91236;58;788;107;100;97;668;2017-08-04;493;14945;205;2017-08-08;;8253;1951;2017-08-08
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-08;;;;
