name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2279;35;5794;230;6;14;2,950;-8.575;3.76;9.9;263.9;9.9;273;3;2017-12-01;88;1294;72;7570454;60490;48157;27378;6806893;2017-12-01;155;91104;368;2017-12-05;;24716;18448;2017-12-05
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;1320;66;76;678948;81135;54235;0.76;-12.04;1.8;-14.55;0.03;-14.55;871365;151876;2017-12-01;24;773077;51;1065;63;59;59;545;2017-12-01;98;424;8;2017-12-05;;608;34;2017-12-05
CRM1;26248;;;;;34;57;0;25;75;;;3;14704246;8272084;10252962;0.01;-70;4;-8.028;0;-8.028;10905938;6122946;2017-12-01;19;4305414;45;195;23;20;17;168;2017-12-01;0;230;0;2017-12-05;;0;0;2017-12-05
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;9;2208222;-295739;-639331;0.17;40;1.5;-44.32;0.01;-44.32;2826693;364261;2017-12-01;11;2795859;47;3;3;3;3;3;2017-12-01;530;806;8;2017-12-05;;735;80;2017-12-05
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;752;88;102;363757;85858;98631;1.3;-29.87;4.2;-1.41;0.13;-1.41;307307;72874;2017-12-01;42;180265;56;17899;546;509;445;7987;2017-12-01;18;1422;142;2017-12-05;;215;2;2017-12-05
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1365;64;420;77020;2835;1273;9.71;-3.62;2.93;-9.846;0.68;-9.846;82442;7309;2017-12-01;26;51041;60;336;44;48;47;166;2017-12-01;0;2490;31;2017-12-05;;2251;423;2017-12-05
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;312;922760;-20385;-38544;0.42;4;3.5;-8.201;0.03;-8.201;839426;15629;2017-12-01;12;31956;61;78;33;34;34;72;2017-12-01;4;1555;213;2017-12-05;;119;4;2017-12-05
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;851;84;30;84123;-10986;-16793;7.3;18;5.8;-14.22;1.01;-14.22;59195;-1901;2017-12-01;34;1316563;49;1960;136;116;107;1136;2017-12-01;;;;;;227;39;2017-12-05
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;69;434108;-234479;-220017;1.3;67;2;4;0.06;4;547144;-295798;2017-12-01;25;192525;55;218;39;41;35;100;2017-12-01;5;3965;64;2017-12-05;;235;74;2017-12-05
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1207;70;47;96179;-11746;-12887;7.4;10;3;-0.99;0.53;-0.99;100924;-11711;2017-12-01;11;284067;54;462;80;80;74;320;2017-12-01;0;4095;51;2017-12-05;;425;52;2017-12-05
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;5;7375188;-3263367;-4517703;0.02;80;3;-22.75;0;-22.75;6188388;-1801695;2017-12-01;10;19250408;39;3;3;3;3;3;2017-12-01;22;41;0;2017-12-05;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;41;307287;-44183;-33872;2.5;20;1.1;0;0.06;0;528553;-71339;2017-12-01;33;2339648;47;2511;175;114;101;1823;2017-12-01;0;7610;14;2017-12-05;;292;6;2017-12-05
Zubarus;26261;;;;;33;0;23;25;76;;;10;3765825;1191090;1423279;0.06;-37.84;4;-22.59;0.01;-22.59;3054597;1158328;2017-12-01;11;4124794;45;14037;15;16;15;7136;2017-12-01;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;152;751301;320583;292238;0.74;-53.199;1.4;9;0.02;9;1090532;412821;2017-12-01;22;421220;53;135;20;21;21;67;2017-12-01;;;;;;329;139;2017-12-05
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;35;530382;69687;84163;0.87;-19.46;3.2;7;0.07;7;515212;45909;2017-12-01;11;762278;51;336;23;24;23;336;2017-12-01;23;5402;1;2017-12-05;;238;0;2017-12-05
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;17;1729897;-19220;28169;0.2;-2.56;2.5;10;0.01;10;1810529;-119558;2017-12-01;22;2114712;48;291;110;80;73;260;2017-12-01;0;929;0;2017-12-05;;75;3;2017-12-05
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;5;6203608;-2310839;-2238598;0.04;60;2;6;0;6;6773102;-2491799;2017-12-01;12;5237285;44;6;4;5;5;6;2017-12-01;0;25;4;2017-12-05;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;32;955377;119953;118868;0.55;-18.65;1.4;5;0.02;5;1369947;126518;2017-12-01;14;529453;52;36;6;6;6;7;2017-12-01;108;1953;170;2017-12-05;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;3;9086743;1306489;4587621;0.01;-61.538;5;400;0;400;6049520;-4115221;2017-12-01;11;10971252;41;4;4;4;4;4;2017-12-01;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;6;4603318;-2906584;-2834675;0.06;100;2;-2.99;0;-2.99;5287208;-2981362;2017-12-01;7;9951783;42;0;0;0;0;0;2017-12-01;0;54;1;2017-12-05;;129;30;2017-12-05
B2B;26270;;;;;35;73;0;25;70;;;7;;;;;;;;;;;;2017-12-01;8;11123954;41;22;6;7;7;9;2017-12-01;0;38;0;2017-12-05;;15;0;2017-12-05
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;2076;40;28;391968;-314492;-324635;1;83;7.9;64;0.19;64;228550;-318834;2017-12-01;10;673793;51;43;18;16;16;43;2017-12-01;;;;;;240;51;2017-12-05
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1516;58;152;52197;-3349;-5475;15.7;10;2.7;-13.18;1.01;-13.18;58949;1047;2017-12-01;11;367348;53;81;38;41;41;80;2017-12-01;2;4996;8;2017-12-05;;1706;715;2017-12-05
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;19;1789826;-212317;309;0.15;0;5.6;70;0.02;70;1233018;-596128;2017-12-01;10;2018255;48;4;4;4;4;4;2017-12-01;0;2690;9;2017-12-05;;80;56;2017-12-05
Frifaktura;26274;;;;;23;0;0;25;66;582;93;17;4309251;-15410352;-13481465;0.06;600;3;200;0;200;4033020;-16750812;2017-12-01;7;20964972;38;7;5;6;6;7;2017-12-01;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;17;;;;;;;;;;;;2017-12-01;11;5561576;44;4;4;4;4;4;2017-12-01;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;25;3351917;-2154835;-2319477;0.08;100;2;-3.66;0;-3.66;3408564;-1895741;2017-12-01;12;653515;51;24;5;5;5;6;2017-12-01;73;571;32;2017-12-05;;773;105;2017-12-05
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;1275;67;31;168028;9911;11155;3.2;-8.34;5.4;-1.81;0.41;-1.81;123443;7720;2017-12-01;40;628224;52;1859;227;238;214;1500;2017-12-01;61;10579;18;2017-12-05;;1220;186;2017-12-05
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;2025;41;59;434219;-8447;-3941;1.3;-0.789;1.8;3;0.06;3;574887;-20111;2017-12-01;13;377889;53;166;30;31;29;166;2017-12-01;0;5001;37;2017-12-05;;458;9;2017-12-05
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2164;37;155;61851;-2649;-4550;10;5;7;-11.13;1.67;-11.13;38618;1412;2017-12-01;15;153250;56;812;77;82;80;664;2017-12-01;0;1424;13;2017-12-05;;6984;1693;2017-12-05
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1579;56;2776;2187;92;98;294;-4.25;8.67;-3.24;60.8;-3.24;1134;60;2017-12-01;33;2567;70;8160;1100;1051;919;7846;2017-12-01;0;139952;2328;2017-12-05;;46396;9675;2017-12-05
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;2759;25;73;41603;-11361;-8359;16.6;17;5.79;48;2.29;48;29585;-18319;2017-12-01;55;107520;57;6484;1045;998;898;4341;2017-12-01;;;;;;2114;57;2017-12-05
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;78;812262;64457;74875;0.6;-13.18;1.9;6;0.03;6;1011826;44516;2017-12-01;21;898122;50;866;23;22;22;479;2017-12-01;0;93;2;2017-12-05;;520;129;2017-12-05
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;11;1055553;-1654054;-1826253;0.35;240;3.7;10;0.03;10;919803;-1491622;2017-12-01;13;1880755;48;10;4;5;5;10;2017-12-01;;;;;;0;0;2017-12-05
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;5149;6;389;166991;-5039;-5255;3.2;2;5.2;3;0.4;3;125151;-6331;2017-12-01;12;314815;54;899;74;81;79;859;2017-12-01;0;3701;7;2017-12-05;;18575;46;2017-12-05
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;3189;20;45;451334;16024;37281;1.2;-11.98;2.2;20;0.06;20;537709;-34040;2017-12-01;38;829872;51;18503;203;185;173;10619;2017-12-01;4;294;8;2017-12-05;;2787;268;2017-12-05
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;105;539645;48017;42333;1.2;-13.67;1.1;3;0.03;3;880554;59401;2017-12-01;22;1083252;50;140;21;24;24;140;2017-12-01;0;493;2;2017-12-05;;6281;1243;2017-12-05
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;2180;37;483;70413;3864;4299;11.5;-9.171;2.37;1;0.65;1;85547;4008;2017-12-01;14;45001;60;50459;120;129;123;50456;2017-12-01;228;2161;7;2017-12-05;;14583;1745;2017-12-05
Accelo;26292;;;;;51;13;60;31;83;2888;23;27;103754;5320;2290;6.2;-3.95;4.3;-14.63;0.62;-14.63;88344;11882;2017-12-01;12;178794;56;152;29;31;31;58;2017-12-01;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;33;2915711;1069657;1050966;0.1;-46.58;2;-8.929;0.01;-8.929;3203166;1173152;2017-12-01;10;898337;50;34;7;8;8;17;2017-12-01;0;48;1;2017-12-05;;1419;496;2017-12-05
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1404;62;26;283677;68906;78707;1.8;-30.14;4.2;-2.98;0.18;-2.98;240273;60796;2017-12-01;11;213973;55;57;23;23;23;57;2017-12-01;1;2159;42;2017-12-05;;1272;1688;2017-12-05
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;2670;27;34;61318;-6838;-6964;9.1;8;11.1;10;2.41;10;28210;-5510;2017-12-01;13;567224;52;215;27;29;29;210;2017-12-01;46;1145;33;2017-12-05;;40;16;2017-12-05
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;14994;438;7;21;1,575;-6.416;3.67;12;137.7;12;477;-41;2017-12-01;85;952;73;1241569;20206;15892;10465;406121;2017-12-01;0;224357;634;2017-12-05;;4346;432;2017-12-05
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2392;32;18;135750;13697;18818;4.4;-15.93;4.3;10;0.45;10;114564;4177;2017-12-01;40;316158;54;1527;206;252;235;969;2017-12-01;8;154;1;2017-12-05;;2024;1790;2017-12-05
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1771;49;221;121752;-13030;-13950;6.3;10;2;-3.35;0.3;-3.35;157139;-14053;2017-12-01;27;300750;54;428;56;59;59;203;2017-12-01;0;21826;111;2017-12-05;;12215;5239;2017-12-05
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;15;;;;;;;;;;;;2017-12-01;5;31786196;35;0;0;0;0;0;2017-12-01;;;;;;3088;2;2017-12-05
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;2184;37;344;305740;-34255;-17257;1.6;4;4.6;30;0.17;30;245403;-71910;2017-12-01;10;533553;52;592;59;67;63;592;2017-12-01;0;5436;10;2017-12-05;;7635;891;2017-12-05
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1484;59;140;95788;19824;22942;5.5;-22.19;10;-19.24;1.33;-19.24;46865;14542;2017-12-01;14;92938;58;415;56;63;60;360;2017-12-01;43;26095;35;2017-12-05;;4120;416;2017-12-05
Invoicely;26304;;;;;49;0;62;25;86;5848;4;21;75820;-1762;-44;8.37;-1.81;5.42;9;1.08;9;55774;-4721;2017-12-01;48;278774;54;1809;466;475;426;1680;2017-12-01;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1748;50;230;84660;7339;7790;7.4;-10.82;5.2;-5.464;0.92;-5.464;63862;7168;2017-12-01;23;70530;59;272;73;82;80;210;2017-12-01;23;2728;22;2017-12-05;;17699;1613;2017-12-05
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;28;;;;;;;;;;;;2017-12-01;10;3473087;46;5;3;4;4;4;2017-12-01;6;223;0;2017-12-05;;111;28;2017-12-05
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-12-01;10;5271872;44;45;4;3;3;15;2017-12-01;13;689;10;2017-12-05;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;8614964;;;0.02;0;2;0;0;0;8924808;;2017-12-01;13;8643659;42;310;8;8;8;163;2017-12-01;0;551;0;2017-12-05;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-12-01;9;27318951;36;185;1;1;1;185;2017-12-01;;;;;;111;0;2017-12-05
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-12-01;14;28676150;36;606;4;10;10;36;2017-12-01;0;56;0;2017-12-05;;32;0;2017-12-05
UniCRM;26311;;;;;26;0;0;25;79;;;3;;;;;;;;;;;;2017-12-01;13;2272624;47;6;5;5;5;6;2017-12-01;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;8;;;;;;;;;;;;2017-12-01;13;6250120;44;15;7;6;6;9;2017-12-01;0;108;0;2017-12-05;;16;4;2017-12-05
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-12-01;9;8738713;42;51;2;2;2;51;2017-12-01;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;2796479;148660;-45145;0.1;0;2.8;-30.12;0.01;-30.12;2659341;518629;2017-12-01;7;19445879;38;1;1;1;1;1;2017-12-01;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;11;2238602;-843208;-894369;0.16;60;1.8;-9.091;0.01;-9.091;2657450;-791576;2017-12-01;28;2962680;46;244;81;83;63;177;2017-12-01;;;;;;2;0;2017-12-05
Epay;26317;;;;;44;0;42;28;91;624;92;220;283188;5676;26536;1.8;-11.83;3.6;30;0.16;30;261990;-38462;2017-12-01;12;44003;60;33771;83;87;84;28770;2017-12-01;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1969940;577999;635866;0.15;-36.05;3.9;-13.88;0.01;-13.88;1629213;541810;2017-12-01;23;552803;52;52;29;28;28;41;2017-12-01;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-12-01;4;69631998;27;1;1;1;1;1;2017-12-01;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;901;82;22;279926;-2799;-6570;1.5;0.2;8;-4.904;0.29;-4.904;162872;3335;2017-12-01;12;3605268;46;137;18;18;18;119;2017-12-01;;;;;;1033;164;2017-12-05
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;13;3551953;-1672719;-1513613;0.1;70;1;0;0;0;5072823;-2140795;2017-12-01;24;2762550;47;377;100;100;85;228;2017-12-01;;;;;;107;458;2017-12-05
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;3847;13;38;286556;-107551;-86786;1.7;30;4.9;51;0.2;51;223302;-164347;2017-12-01;19;253624;54;253;48;49;43;239;2017-12-01;37;8179;104;2017-12-05;;451;52;2017-12-05
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1491;59;524;84359;3238;4860;6.68;-6.936;8.3;2;1.32;2;47120;1079;2017-12-01;48;157133;56;139218;549;531;404;125564;2017-12-01;65;18273;363;2017-12-05;;1237;32;2017-12-05
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-12-01;7;32997944;35;1;1;1;1;1;2017-12-01;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;2;3594813;-1228053;-771282;0.07;30;3;60;0;60;3397279;-2054163;2017-12-01;12;6666623;43;10;5;5;5;6;2017-12-01;;;;;;128;0;2017-12-05
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;21;398131;-24917;-72986;1.1;20;4.5;-35.97;0.12;-35.97;321237;58336;2017-12-01;20;1425823;49;62;20;19;19;31;2017-12-01;1;116;1;2017-12-05;;256;2;2017-12-05
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1603;55;12;693628;225247;220224;0.71;-40;2;-1.44;0.03;-1.44;839185;261763;2017-12-01;13;5608288;44;37;6;7;7;20;2017-12-01;;;;;;34;0;2017-12-05
Laskutuspohja;26329;;;;;28;0;13;25;68;;;9;2184612;-126461;-276250;0.15;20;2;-22.98;0.01;-22.98;2289072;139628;2017-12-01;13;16148886;40;10;8;8;8;10;2017-12-01;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;905;82;16;1077248;-79536;-43807;0.31;4;4.8;20;0.04;20;817391;-146053;2017-12-01;16;3680566;46;55;12;11;11;27;2017-12-01;0;1210;1;2017-12-05;;24;0;2017-12-05
Joiqu;26331;;;;;46;102;21;29;67;;;2;5836509;-165696;-159611;0.04;7;2;-0.595;0;-0.595;6530378;-281913;2017-12-01;10;16989392;39;4;3;3;3;4;2017-12-01;0;92;0;2017-12-05;;813;2059;2017-12-05
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1138;73;29;529696;23181;21773;0.88;-6.215;3.1;-3.15;0.07;-3.15;527218;28331;2017-12-01;18;4797994;45;74;17;17;17;49;2017-12-01;13;28;2;2017-12-05;;3112;89;2017-12-05
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3903;13;304;5231;79;151;146;-3.67;5.83;-0.85;20.23;-0.85;3746;99;2017-12-01;28;21793;63;1966;428;417;368;1888;2017-12-01;0;14261;56;2017-12-05;;16470;2274;2017-12-05
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;10;5485855;-1709976;-1829916;0.05;60;1;-4.73;0;-4.73;6551820;-1805136;2017-12-01;15;9178520;42;18;8;9;9;18;2017-12-01;4995;4403;56;2017-12-05;;13410;745;2017-12-05
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;2153759;-113308;-209431;0.16;10;2;-16.1;0.01;-16.1;2456043;58049;2017-12-01;11;4207889;45;3;3;3;3;3;2017-12-01;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;2322;34;967;39610;1476;29;23.6;-1.91;2.04;-13.56;1.15;-13.56;53054;5832;2017-12-01;15;38288;61;768;114;123;123;741;2017-12-01;;;;;;11542;4029;2017-12-05
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;1237;68;1017;67092;4934;2420;11.7;-5.968;2.67;-16.56;0.75;-16.56;75886;12555;2017-12-03;17;12083;65;8210258;4277;3685;3066;8102928;2017-12-03;0;21673;74;2017-12-05;;7597;1202;2017-12-05
Bouw365;89638;;;;;28;60;0;13;63;;;1;;;;;;;;;;;;2017-12-01;5;35828921;34;0;0;0;0;0;2017-12-01;;;;;;76;2;2017-12-05
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;11;3899534;-463583;-1341033;0.08;50;1;-55.596;0;-55.596;5098580;1023763;2017-12-01;28;1403893;49;9296;84;85;81;4955;2017-12-01;0;3368;0;2017-12-05;;922;796;2017-12-05
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;1182;71;430;196830;8521;9007;3.5;-7.526;1.9;1;0.16;1;258824;8389;2017-12-01;12;25554;62;215;56;60;59;197;2017-12-01;164;2255;34;2017-12-05;;5525;942;2017-12-05
Rodeo;93916;;;;;41;50;23;25;80;;;3;5515167;;;0.04;0;2;0;0;0;5277974;;2017-12-01;15;4598374;45;62;13;13;12;35;2017-12-01;2;1900;18;2017-12-05;;;;
Billonline;95360;;;;;30;67;0;13;69;;;2;13558140;1828597;192165;0.01;0;2;-50;0;-50;12849989;3858348;2017-12-03;9;13847567;40;2;2;2;2;2;2017-12-03;;;;;;171;141;2017-12-05
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;27;11422805;;;0.01;0;3;0;0;0;9823410;;2017-12-03;11;1369290;49;2;2;2;2;2;2017-12-03;565;366;5;2017-12-05;;631;84;2017-12-05
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;2520;30;41;94231;11378;17610;7.62;-22.09;3;28;0.54;28;99118;-1464;2017-12-01;19;241014;55;181;71;75;74;173;2017-12-01;0;13936;18;2017-12-05;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;2242;35;221;380697;-56745;-48089;1.3;10;3.2;10;0.1;10;376860;-83172;2017-12-01;12;80144;58;148;29;31;31;103;2017-12-01;0;776;2;2017-12-05;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;1644;54;496;72368;1810;1386;12.9;-4.73;1.6;-1.27;0.48;-1.27;110110;3406;2017-12-01;20;69623;59;572;195;223;203;571;2017-12-01;69;3764;37;2017-12-05;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;2243;35;588;30312;2483;7137;18.6;-19.2;17.5;61;7.76;61;9779;-2928;2017-12-01;56;68326;59;15495;1057;1090;954;9597;2017-12-01;0;3809;2450;2017-12-05;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;1732;50;46;120003;3465;-1516;5.2;-0.051;4.1;-17.84;0.51;-17.84;104554;13690;2017-12-01;12;186023;55;70;21;22;22;68;2017-12-01;18;13730;22;2017-12-05;;;;
Lexware;113027;;;;;58;53;66;13;97;1226;69;571;74172;4701;153;10.7;-2.2;2.5;-23.08;0.63;-23.08;87307;16960;2017-12-01;14;17037;63;6343;78;76;71;6164;2017-12-01;0;14432;53;2017-12-05;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;1;;;;;;;;;;;;2017-12-01;3;90408150;22;2;2;2;2;2;2017-12-01;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;6;1933726;-400548;-530704;0.17;30;2.6;-16.23;0.01;-16.23;1966922;-206686;2017-12-01;13;1252281;49;42;21;20;15;41;2017-12-01;0;322;0;2017-12-05;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;1226;69;242;92960;-283;-2021;7;0.4;4.2;-7.317;0.7;-7.317;80314;3075;2017-12-03;12;143466;56;300;64;74;73;281;2017-12-03;4;21922;72;2017-12-05;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;1832;46;36;138603;45613;36167;4.7;-29.96;3.2;-42.88;0.35;-42.88;139361;71831;2017-12-03;40;2148056;48;5671;215;224;210;5382;2017-12-03;0;1203;20;2017-12-05;;759;629;2017-12-05
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;10027896;;;0.02;0;1;0;0;0;12462175;;2017-12-01;0;0;0;0;0;0;0;0;2017-12-01;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;3632;14;519;62728;6970;6360;11.2;-12.17;4.13;-11.18;1.1;-11.18;54847;9591;2017-12-03;17;50712;60;1658;229;246;237;1640;2017-12-03;175;19861;202;2017-12-05;;;;
Axonaut;170469;;;;;40;45;42;25;50;2853;24;3;286961;-355495;-444901;1.3;150;16;60;0.48;60;108538;-222022;2017-12-01;20;19528195;38;85;22;23;23;79;2017-12-01;0;769;62;2017-12-05;;;;
Gripp;170470;;;;;49;100;40;28;50;;;4;694041;-651157;-472470;0.63;85;3;100;0.05;100;685430;-1119122;2017-12-01;11;866780;51;4;2;2;2;2;2017-12-01;12;670;6;2017-12-05;;300;3;2017-12-05
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;1429;61;27;99264;5691;5749;5.1;-6.403;12;-10.63;1.44;-10.63;43864;5480;2017-12-01;17;4175806;45;14;10;12;12;14;2017-12-01;0;1522;78;2017-12-05;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;1608;52;19;7097072;-553625;-397162;0.04;8;1;5;0;5;9171349;-843137;2017-12-01;18;2109745;48;445;63;61;56;353;2017-12-01;0;486;2;2017-12-05;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;10;;;;;;;;;;;;2017-12-01;11;1087768;50;3;3;2;2;3;2017-12-01;0;27;0;2017-12-05;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;2017-12-01;7;38938191;34;24;1;1;1;10;2017-12-01;0;127;0;2017-12-05;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;16;;;;;;;;;;;;2017-12-01;15;529485;52;89;11;7;7;87;2017-12-01;0;63;0;2017-12-05;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;615;92;53;177637;33293;39562;2.9;-23.23;5.9;-3.75;0.41;-3.75;123908;24845;2017-12-01;11;455204;53;149;43;47;43;133;2017-12-01;0;2713;27;2017-12-05;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;1331;65;16;526140;101795;129311;0.82;-27.25;4.2;10;0.08;10;440934;58680;2017-12-01;9;5762579;44;27;13;13;13;27;2017-12-01;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;1022;78;61;1067001;411035;425174;0.35;-45.04;3.2;-16.54;0.03;-16.54;1008372;429170;2017-12-01;9;1930348;48;102;26;26;26;69;2017-12-01;0;106;2;2017-12-05;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;4;;;;;;;;;;;;2017-12-01;15;12720574;41;34;7;7;7;34;2017-12-01;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;5;12580582;4497602;7488639;0.01;-62.5;6;100;0;100;8070051;791265;2017-12-01;13;9843666;42;38;6;4;4;35;2017-12-01;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;252;99;40;3573423;-1410369;-1318045;0.08;50;2;9;0;9;4268691;-1650043;2017-12-01;10;3276198;46;3;2;2;2;2;2017-12-01;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;2523;30;57;687797;214558;228683;0.62;-37.47;3.4;-7.967;0.05;-7.967;646908;212792;2017-12-01;38;552049;52;2501;274;226;162;1987;2017-12-01;6;1445;214;2017-12-05;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;4;3367301;165065;457660;0.09;-19.05;2;40;0;40;3858710;-484149;2017-12-01;22;4823765;45;73;27;30;27;61;2017-12-01;;;;;;;;
