name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;956;80;74;615064;156201;130799;0.86;-28.57;2;-15.45;0.04;-15.45;766752;234350;2017-09-22;24;748820;51;903;40;40;40;435;2017-09-22;96;416;24;2017-09-26;;608;34;2017-09-26
CRM1;26248;;;;;34;57;0;25;75;;;3;10921412;7258135;7841253;0.01;-80.769;3;-15.77;0;-15.77;10095174;6728891;2017-09-22;19;4207230;45;225;22;19;16;196;2017-09-22;0;224;0;2017-09-26;;0;0;2017-09-26
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2102806;551597;534869;0.16;-33.71;2.4;-9.434;0.01;-9.434;2220029;632196;2017-09-22;10;3991120;45;2;2;2;2;2;2017-09-22;535;788;11;2017-09-26;;735;80;2017-09-26
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;646;91;108;304665;72572;72677;1.7;-26.94;4.1;-16.02;0.16;-16.02;260940;81717;2017-09-22;46;185778;55;19714;679;498;434;8032;2017-09-22;17;1176;338;2017-09-26;;215;2;2017-09-26
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1726;51;376;74174;-6640;-4466;10.1;4;3.3;10;0.78;10;74520;-12647;2017-09-22;24;56416;59;298;43;46;46;155;2017-09-22;0;2459;13;2017-09-26;;2251;423;2017-09-26
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;291;832700;-14808;111508;0.46;-15.92;4.6;90;0.05;90;655996;-274666;2017-09-22;24;27129;62;80;32;31;31;75;2017-09-22;4;1511;134;2017-09-26;;119;4;2017-09-26
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;663;91;47;97168;1239;-3905;6.2;2;6.4;-20.03;0.92;-20.03;64661;9619;2017-09-22;34;1352964;49;1719;139;113;106;1012;2017-09-22;;;;;;227;39;2017-09-26
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;67;577268;-76494;-101500;0.96;20;1.8;-15.6;0.04;-15.6;746494;-27459;2017-09-22;24;216492;55;219;39;37;32;106;2017-09-22;4;3880;243;2017-09-26;;235;74;2017-09-26
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1518;59;64;107066;3306;2760;6.7;-5.407;3;-0.987;0.47;-0.987;112230;4833;2017-09-22;29;251478;55;450;88;86;82;380;2017-09-22;0;4005;91;2017-09-26;;425;52;2017-09-26
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;6;;;;;;;;;;;;2017-09-22;10;17666021;39;3;3;3;3;3;2017-09-22;22;38;1;2017-09-26;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;48;344016;14709;9014;2.3;-6.215;1.1;-2.78;0.06;-2.78;593744;34009;2017-09-22;33;2327865;47;4354;290;113;100;3173;2017-09-22;0;7545;14;2017-09-26;;292;6;2017-09-26
Zubarus;26261;;;;;33;0;23;25;76;;;7;2623692;-29593;-44707;0.1;0;4;0;0.01;0;2028955;-20181;2017-09-22;12;3630500;46;13706;24;21;21;6977;2017-09-22;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;142;501912;178118;145314;1.3;-41.74;1.3;-8.451;0.04;-8.451;771324;283498;2017-09-22;23;400944;53;152;24;26;26;77;2017-09-22;;;;;;329;139;2017-09-26
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;46;483948;101664;114722;1;-28.63;3;6;0.07;6;488073;88912;2017-09-22;22;810779;51;283;24;25;24;283;2017-09-22;23;5406;1;2017-09-26;;238;0;2017-09-26
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;16;1940954;366869;341908;0.18;-23.6;2.3;-8.871;0.01;-8.871;2120603;458324;2017-09-22;23;1106498;50;348;121;83;75;321;2017-09-22;0;933;1;2017-09-26;;75;3;2017-09-26
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;9902506;-400410;-169532;0.02;0;2;10;0;10;10282550;-839372;2017-09-22;12;5170828;44;6;5;5;5;6;2017-09-22;0;0;0;2017-09-26;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;43;865677;-18898;-22487;0.65;2;1.3;-2.26;0.02;-2.26;1280499;-13597;2017-09-22;15;494897;52;22;7;8;8;11;2017-09-22;107;1856;23;2017-09-26;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;6739204;1671994;2104076;0.03;-42.11;2;20;0;20;6539969;1052849;2017-09-22;10;10308485;42;3;3;3;3;3;2017-09-22;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;4;12418687;5567598;5527680;0.01;-58.333;2;-16.67;0;-16.67;13203453;5822965;2017-09-22;7;10298768;42;0;0;0;0;0;2017-09-22;0;53;0;2017-09-26;;129;30;2017-09-26
B2B;26270;;;;;35;73;0;25;70;;;7;15094930;-2084220;-10685177;0.01;100;1;-90.876;0;-90.876;17248216;8763098;2017-09-22;8;11103709;41;23;6;7;7;10;2017-09-22;0;38;0;2017-09-26;;15;0;2017-09-26
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;2194;37;32;647445;174435;221143;0.61;-35.9;5.3;10;0.08;10;475681;105290;2017-09-22;21;730018;51;60;22;20;20;60;2017-09-22;;;;;;240;51;2017-09-26
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1294;67;159;54458;-6321;-7221;15;10;2.98;-1.65;1.04;-1.65;58450;-5506;2017-09-22;10;360329;53;103;43;43;43;103;2017-09-22;2;4559;6;2017-09-26;;1706;715;2017-09-26
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;15;1803244;-164414;-169119;0.17;8;3.8;5;0.02;5;1527492;-169512;2017-09-22;11;1681566;48;3;3;3;3;3;2017-09-22;0;2692;11;2017-09-26;;80;56;2017-09-26
Frifaktura;26274;;;;;23;0;0;25;66;582;93;13;10498158;2733878;4344879;0.01;-54.545;3;100;0;100;9193377;114483;2017-09-22;10;20419677;38;5;4;4;4;5;2017-09-22;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-09-22;13;4827729;45;16;8;8;8;13;2017-09-22;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;24;5074453;848472;926532;0.05;-26.92;2;10;0;10;5397898;492093;2017-09-22;12;743944;51;29;5;5;5;5;2017-09-22;70;548;24;2017-09-26;;773;105;2017-09-26
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;937;81;38;158188;-29548;-37367;3.5;20;5.7;-0.865;0.47;-0.865;113314;-18977;2017-09-22;39;537915;52;26997;227;235;212;26565;2017-09-22;61;10597;17;2017-09-26;;1220;186;2017-09-26
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1839;47;66;444284;-13091;-10184;1.4;0.8;1.8;3;0.06;3;594699;-22851;2017-09-22;12;367109;53;180;33;33;31;180;2017-09-22;0;0;0;2017-09-26;;458;9;2017-09-26
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2273;35;162;62930;-4954;-5446;9.9;5;7.8;8;1.79;8;36819;-4847;2017-09-22;13;162743;56;817;83;83;82;683;2017-09-22;0;1415;7;2017-09-26;;6984;1693;2017-09-26
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1725;51;2310;2106;-275;-362;310;8.7;9;2.7;64.88;2.7;1076;-131;2017-09-22;32;2494;70;8197;1146;1026;889;7914;2017-09-22;0;132482;3666;2017-09-26;;46396;9675;2017-09-26
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;2740;26;78;51085;-14522;-8066;14.7;13;4.19;66;1.43;66;44433;-32417;2017-09-22;55;115718;57;6401;1151;956;849;4430;2017-09-22;;;;;;2114;57;2017-09-26
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;81;747610;-52;24325;0.67;-6.038;2;10;0.03;10;917952;-62469;2017-09-22;23;922723;50;1151;30;30;30;647;2017-09-22;0;81;1;2017-09-26;;520;129;2017-09-26
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;3524906;2196726;2415047;0.07;-73.267;3;-13.62;0.01;-13.62;3240676;2040790;2017-09-22;11;1699082;48;9;3;3;3;9;2017-09-22;;;;;;0;0;2017-09-26
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;3821;14;289;176824;27468;33580;3.2;-20.97;4.8;3;0.36;3;140339;20621;2017-09-22;32;363220;53;943;81;90;86;902;2017-09-22;0;3687;18;2017-09-26;;18575;46;2017-09-26
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;3249;19;61;430506;83510;78151;1.4;-24.89;2;-2.44;0.06;-2.44;542482;107734;2017-09-22;37;949556;50;19723;316;160;152;11382;2017-09-22;4;142;8;2017-09-26;;2787;268;2017-09-26
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;113;489998;-26381;-25626;1.4;6;1.1;-1.8;0.04;-1.8;814356;-34473;2017-09-22;23;825871;51;223;28;30;30;165;2017-09-22;0;493;4;2017-09-26;;6281;1243;2017-09-26
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1795;49;434;65917;-6928;-10370;13;16;2.3;-14.81;0.7;-14.81;81699;11;2017-09-22;11;58616;59;51364;124;126;120;51151;2017-09-22;225;2149;8;2017-09-26;;14583;1745;2017-09-26
Accelo;26292;;;;;51;13;60;31;83;3163;20;41;102901;14816;8920;6.2;-11.34;4.8;-30.85;0.7;-30.85;81953;26779;2017-09-22;12;205184;55;172;33;35;35;100;2017-09-22;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;24;2156612;-144072;-171193;0.15;8;2.4;-3.6;0.01;-3.6;2264384;-100372;2017-09-22;12;778514;51;8;3;3;3;8;2017-09-22;0;45;7;2017-09-26;;1419;496;2017-09-26
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1655;54;39;231670;8869;12999;2.3;-8.04;4.9;6;0.26;6;179786;1233;2017-09-22;12;177528;56;132;28;28;28;131;2017-09-22;0;2144;11;2017-09-26;;1272;1688;2017-09-26
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;3050;22;42;63935;-11986;-11358;8.99;10;11.1;33;2.31;33;29548;-12753;2017-09-22;12;352858;53;197;27;28;28;197;2017-09-22;36;939;195;2017-09-26;;40;16;2017-09-26
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;12417;430;59;70;1,690;-15.16;3.31;-15.99;130.4;-15.99;510;118;2017-09-22;85;968;73;889020;18824;14044;9367;337796;2017-09-22;0;224147;791;2017-09-26;;4346;432;2017-09-26
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2663;27;38;118073;-16401;-14493;5.5;10;4;10;0.51;10;104959;-21788;2017-09-22;40;354226;53;1178;185;223;211;807;2017-09-22;8;151;2;2017-09-26;;2024;1790;2017-09-26
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1454;61;208;133724;-11495;-17746;5.8;10;2;-15.97;0.27;-15.97;173814;2720;2017-09-22;26;320646;54;511;51;50;50;242;2017-09-22;0;21077;92;2017-09-26;;12215;5239;2017-09-26
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;14;;;;;;;;;;;;2017-09-22;5;31643745;35;0;0;0;0;0;2017-09-22;;;;;;3088;2;2017-09-26
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;882;83;300;332326;15568;-6308;1.6;-0.513;3.5;-25.68;0.13;-25.68;311315;61895;2017-09-22;11;240631;55;726;65;69;65;664;2017-09-22;0;5445;7;2017-09-26;;7635;891;2017-09-26
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1434;62;133;84269;13200;18970;6.3;-20.88;12;4;1.79;4;36940;5309;2017-09-22;12;95121;58;517;69;73;67;459;2017-09-22;43;26132;42;2017-09-26;;4120;416;2017-09-26
Invoicely;26304;;;;;49;0;62;25;86;7201;2;34;77105;-8520;-9552;8.59;10;5.15;3;1.03;3;58943;-7226;2017-09-22;47;174981;56;1905;461;441;396;1708;2017-09-22;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1547;57;203;78066;3801;1356;8.4;-4.28;5.3;-15.06;1.04;-15.06;58588;8738;2017-09-22;32;69749;59;600;80;84;84;235;2017-09-22;22;2700;81;2017-09-26;;17699;1613;2017-09-26
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;19;13689562;6596095;8365095;0.01;-76.923;3;100;0;100;11504538;3182642;2017-09-22;12;2617411;47;14;4;4;4;14;2017-09-22;6;223;0;2017-09-26;;111;28;2017-09-26
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-09-22;7;5716092;44;29;5;4;4;16;2017-09-22;13;675;19;2017-09-26;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;;;;;;;;;;;;2017-09-22;14;8125337;43;305;10;9;9;161;2017-09-22;0;0;0;2017-09-26;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-09-22;0;0;0;0;0;0;0;0;2017-09-22;;;;;;111;0;2017-09-26
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-09-22;11;33226985;35;604;3;5;5;34;2017-09-22;0;56;0;2017-09-26;;32;0;2017-09-26
UniCRM;26311;;;;;26;0;0;25;79;;;2;;;;;;;;;;;;2017-09-22;13;1828158;48;6;5;5;5;6;2017-09-22;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;5;;;;;;;;;;;;2017-09-22;12;6318162;44;16;7;6;6;10;2017-09-22;0;0;0;2017-09-26;;16;4;2017-09-26
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-09-22;9;8627966;42;55;2;2;2;55;2017-09-22;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;2475229;-215144;-350490;0.11;20;3.8;-16.11;0.01;-16.11;2084567;19954;2017-09-22;7;19420682;39;1;1;1;1;1;2017-09-22;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3125712;6785;-93092;0.1;3;1.8;-11.06;0;-11.06;3668843;183454;2017-09-22;28;2536693;47;255;88;85;63;189;2017-09-22;;;;;;2;0;2017-09-26
Epay;26317;;;;;44;0;42;28;91;624;92;224;271482;-72816;-102448;2.2;43;2.8;-25.59;0.14;-25.59;289356;-20385;2017-09-22;22;38768;61;5700;82;84;81;681;2017-09-22;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1547641;18023;27353;0.2;-5.063;4.4;0.9;0.02;0.9;1223293;9749;2017-09-22;22;507034;52;55;27;26;26;44;2017-09-22;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-09-22;6;40138081;34;1;1;1;1;1;2017-09-22;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;781;87;33;268915;-96182;-131189;1.6;45;8.4;-5.942;0.32;-5.942;151709;-44307;2017-09-22;12;3579295;46;164;22;22;22;143;2017-09-22;;;;;;1033;164;2017-09-26
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;8;3920947;-1562361;-1435986;0.1;60;1;0;0;0;5594621;-1939405;2017-09-22;23;2625976;47;365;93;88;75;218;2017-09-22;;;;;;107;458;2017-09-26
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1826;47;41;364780;-24227;-17511;1.4;3;3.5;10;0.11;10;344733;-41357;2017-09-22;18;312402;54;225;48;47;43;224;2017-09-22;37;8071;140;2017-09-26;;451;52;2017-09-26
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1325;66;512;79456;-14444;-19093;7.39;20;8.26;-2.36;1.42;-2.36;44673;-7142;2017-09-22;48;167134;56;137180;558;529;403;123107;2017-09-22;62;17866;516;2017-09-26;;1237;32;2017-09-26
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-09-22;8;27067062;37;1;1;1;1;1;2017-09-22;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;2;4181471;1456582;1148788;0.07;-38.1;2;-37.35;0;-37.35;5010481;2233167;2017-09-22;12;6654874;43;5;5;5;5;5;2017-09-22;;;;;;128;0;2017-09-26
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;31;382319;-218345;-237814;1.1;60;6.4;30;0.17;30;252606;-205369;2017-09-22;21;1941070;48;70;21;22;22;35;2017-09-22;1;116;5;2017-09-26;;256;2;2017-09-26
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1603;55;27;505224;26712;30901;1.1;-9.843;2.1;5;0.05;5;616722;17777;2017-09-22;15;17296741;39;68;11;11;11;34;2017-09-22;;;;;;34;0;2017-09-26
Laskutuspohja;26329;;;;;28;0;13;25;68;;;6;2004980;88726;-49140;0.16;0;2.7;-27.1;0.01;-27.1;2007899;363006;2017-09-22;13;14357824;40;10;8;8;8;10;2017-09-22;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;905;82;19;1149289;133869;181571;0.31;-19.29;4.2;10;0.03;10;936128;56437;2017-09-22;17;3653165;46;63;14;13;13;32;2017-09-22;0;1180;25;2017-09-26;;24;0;2017-09-26
Joiqu;26331;;;;;46;102;21;29;67;;;3;5810429;2882738;3003379;0.04;-64.286;2;8;0;8;6197849;2745788;2017-09-22;9;19016293;39;3;2;2;2;3;2017-09-22;0;91;0;2017-09-26;;813;2059;2017-09-26
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;43;612674;135153;133786;0.76;-26.7;3.1;-8.358;0.05;-8.358;608734;152117;2017-09-22;20;5061328;44;67;21;21;21;63;2017-09-22;0;0;0;2017-09-26;;3112;89;2017-09-26
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3468;17;282;5051;-866;-1025;154;14;5.97;6;21.48;6;3549;-772;2017-09-22;25;21579;63;1874;425;397;351;1829;2017-09-22;0;12774;78;2017-09-26;;16470;2274;2017-09-26
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;11;6536477;2653173;2531203;0.04;-53.333;1;-5.405;0;-5.405;7829905;3017549;2017-09-22;15;8456256;43;15;9;9;9;15;2017-09-22;0;0;0;2017-09-26;;13410;745;2017-09-26
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;1938518;-1435732;-1280870;0.18;90;2.6;40;0.01;40;1983017;-1838855;2017-09-22;11;3928077;45;3;3;3;3;3;2017-09-22;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1828;47;802;39888;24449;20830;23.4;-58.404;2.23;-43.26;1.22;-43.26;51143;36638;2017-09-22;13;37848;61;868;114;117;114;819;2017-09-22;;;;;;11542;4029;2017-09-26
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;1101;75;905;62418;-742;-1219;12.5;-0.731;3.3;0;0.95;0;62932;-540;2017-09-22;15;13208;64;8248655;4168;3488;2930;8149257;2017-09-22;0;21210;162;2017-09-26;;7597;1202;2017-09-26
Bouw365;89638;;;;;28;60;0;13;63;;;2;;;;;;;;;;;;2017-09-22;6;23669590;37;0;0;0;0;0;2017-09-22;;;;;;76;2;2017-09-26
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;9;4197449;-904487;-567723;0.06;20;3;30;0;30;4091220;-1434614;2017-09-22;28;1537118;49;9982;78;75;71;5140;2017-09-22;0;3380;0;2017-09-26;;922;796;2017-09-26
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;1604;55;383;181820;-15502;-14737;4.1;9;1.8;-0.552;0.17;-0.552;248402;-21083;2017-09-22;29;25715;62;306;57;59;58;212;2017-09-22;164;2226;82;2017-09-26;;5525;942;2017-09-26
Rodeo;93916;;;;;41;50;23;25;80;;;2;9866092;1876439;2121311;0.02;-33.33;1;10;0;10;11450445;1540421;2017-09-22;14;5086225;44;64;13;13;12;36;2017-09-22;2;1888;10;2017-09-26;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;11749866;7588881;9261949;0.01;-81.818;4;30;0;30;9001580;5215457;2017-09-22;8;20130286;38;4;3;3;3;3;2017-09-22;;;;;;171;141;2017-09-26
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;26;;;;;;;;;;;;2017-09-22;11;887656;50;2;2;2;2;2;2017-09-22;441;355;4;2017-09-26;;631;84;2017-09-26
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;3006;22;54;76914;-13215;-10032;10.5;10;2.53;16;0.62;16;90153;-22118;2017-09-26;18;245858;55;215;73;77;71;196;2017-09-26;0;0;0;2017-09-26;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;1756;50;219;90130;-5900;-8315;7.4;7;4.5;-4.71;0.76;-4.71;75451;-1993;2017-09-26;12;144982;56;329;67;73;71;311;2017-09-26;0;0;0;2017-09-26;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-09-26;;759;629;2017-09-26
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;3621;15;432;56642;-1484;-2264;12.8;1;4.5;-1.75;1.34;-1.75;47057;-419;2017-09-26;14;61714;59;1678;248;256;248;1632;2017-09-26;0;0;0;2017-09-26;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;300;3;2017-09-26
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;5;3308544;-176600;-39153;0.11;-2.44;1;10;0;10;4452237;-479412;2017-08-18;11;6008508;44;51;18;17;16;48;2017-08-18;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1989;42;362;69832;-19929;-22219;11.1;33;3.08;-3.75;0.8;-3.75;72930;-17814;2017-09-22;12;84762;58;897;105;105;102;762;2017-09-22;517;15327;244;2017-09-26;;8253;1951;2017-09-26
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-26;;;;
