name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2063;40;4807;225;-10;-3;3,281;5.3;3.39;-2.87;260.8;-2.87;272;-9;2017-08-18;88;1367;72;8447669;58702;44571;26093;6345779;2017-08-18;146;87217;338;2017-08-22;;24716;18448;2017-08-22
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;1342;65;74;608362;162438;166983;0.85;-35.66;2.2;5;0.04;5;718556;169085;2017-08-18;24;774363;51;931;45;45;45;475;2017-08-18;95;417;2;2017-08-22;;608;34;2017-08-22
CRM1;26248;;;;;34;57;0;25;75;;;3;7431319;5464294;7213412;0.02;-88.732;5;200;0;200;4961587;2694866;2017-08-18;19;4313806;45;221;22;19;16;194;2017-08-18;0;224;0;2017-08-22;;0;0;2017-08-22
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2507606;1147064;1288874;0.12;-58.716;2.8;10;0.01;10;2423553;985194;2017-08-18;12;4895020;45;4;4;4;4;4;2017-08-18;535;783;7;2017-08-22;;735;80;2017-08-22
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;834;85;108;262353;33914;29401;2;-15.36;4.3;-15.55;0.2;-15.55;220492;48021;2017-08-18;46;171669;56;18428;558;501;434;7456;2017-08-18;17;1113;50;2017-08-22;;215;2;2017-08-22
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1577;56;376;74885;-7638;-7608;10.2;8;3.28;5;0.78;5;75307;-9844;2017-08-18;19;58412;59;226;48;53;53;152;2017-08-18;0;2374;92;2017-08-22;;2251;423;2017-08-22
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;291;923845;-85078;-14261;0.45;-1.19;3;40;0.03;40;906016;-253041;2017-08-18;25;27491;62;85;37;34;34;80;2017-08-18;4;1496;43;2017-08-22;;119;4;2017-08-22
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;979;79;47;94064;-278;-4120;6.4;2;7.1;-14.3;1.06;-14.3;58224;5710;2017-08-18;34;1207706;49;1736;135;110;104;1020;2017-08-18;;;;;;227;39;2017-08-22
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;67;700393;127998;101288;0.75;-21.43;1.9;-13.24;0.03;-13.24;882810;200227;2017-08-18;25;228014;55;228;40;40;35;111;2017-08-18;3;3822;94;2017-08-22;;235;74;2017-08-22
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1990;42;64;108064;-3524;-5165;6.7;3;3;-3.53;0.48;-3.53;112807;-1012;2017-08-18;28;278377;54;450;83;80;76;383;2017-08-18;0;3965;60;2017-08-22;;425;52;2017-08-22
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;6;14197471;7250939;12054586;0.01;-83.333;7;300;0;300;8536829;984711;2017-08-18;10;17817238;39;3;3;3;3;3;2017-08-18;22;38;1;2017-08-22;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;48;342240;40770;23729;2.3;-14.2;1.1;-9.402;0.06;-9.402;587674;88254;2017-08-18;33;2341464;47;4085;167;115;102;3019;2017-08-18;0;7506;10;2017-08-22;;292;6;2017-08-22
Zubarus;26261;;;;;33;0;23;25;76;;;7;2576329;-285835;20064;0.1;-5.263;5;80;0.01;80;1829786;-877027;2017-08-18;12;1924075;48;13303;20;17;17;6656;2017-08-18;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;142;381677;27266;7334;1.9;-6.276;1.3;-14;0.06;-14;597946;78826;2017-08-18;22;395315;53;148;21;22;22;75;2017-08-18;;;;;;329;139;2017-08-22
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;46;450467;115300;117361;1.2;-32.38;2.8;-4.08;0.08;-4.08;474843;126386;2017-08-18;23;812821;51;253;28;30;29;253;2017-08-18;23;5414;0;2017-08-22;;238;0;2017-08-22
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;16;1821912;467054;383732;0.2;-28.57;2.1;-25.17;0.01;-25.17;2042951;694159;2017-08-18;22;1226321;49;379;123;84;76;347;2017-08-18;0;933;1;2017-08-22;;75;3;2017-08-22
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;7734974;364770;537750;0.03;-15.38;2;20;0;20;8665053;-205227;2017-08-18;12;5549822;44;6;5;5;5;6;2017-08-18;0;0;0;2017-08-22;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;43;833712;56040;38891;0.68;-9.677;1.3;-3.68;0.02;-3.68;1233389;91238;2017-08-18;16;496606;52;30;8;9;9;15;2017-08-18;107;1828;53;2017-08-22;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;8907271;4652950;3412186;0.03;-58.333;1;-51.691;0;-51.691;11410157;6847249;2017-08-18;10;11144135;41;3;3;3;3;3;2017-08-18;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;4;6409175;-8165216;-9310637;0.04;400;2;-14.93;0;-14.93;7181464;-6958165;2017-08-18;7;10310537;42;0;0;0;0;0;2017-08-18;0;54;4;2017-08-22;;129;30;2017-08-22
B2B;26270;;;;;35;73;0;25;70;;;7;;;;;;;;;;;;2017-08-18;12;10996118;41;22;5;6;6;9;2017-08-18;0;38;0;2017-08-22;;15;0;2017-08-22
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;1731;50;32;670061;275442;319414;0.6;-49.658;4.8;-6.602;0.07;-6.602;519734;221448;2017-08-18;21;863582;51;51;23;21;21;51;2017-08-18;;;;;;240;51;2017-08-22
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1449;61;159;56007;-5334;-5363;14.5;8;3.12;3;1.07;3;58114;-6498;2017-08-18;11;377845;53;107;45;45;45;107;2017-08-18;0;0;0;2017-08-22;;1706;715;2017-08-22
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;15;2225043;587675;606413;0.14;-33.33;3.3;-16.12;0.01;-16.12;1995218;627789;2017-08-18;11;1608097;49;3;3;3;3;3;2017-08-18;0;2694;3;2017-08-22;;80;56;2017-08-22
Frifaktura;26274;;;;;23;0;0;25;66;582;93;13;10608426;1347284;334609;0.02;-12.5;1;-36.31;0;-36.31;13177425;2813749;2017-08-18;10;20419255;38;4;4;4;4;4;2017-08-18;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-08-18;14;4759744;45;36;9;9;9;25;2017-08-18;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;24;5323327;1169275;1446272;0.05;-37.04;2;30;0;30;5355755;506603;2017-08-18;12;793458;51;14;4;4;4;5;2017-08-18;70;547;3;2017-08-22;;773;105;2017-08-22
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;1258;68;38;165198;-32916;-55883;3.3;30;5.7;-25.1;0.45;-25.1;118643;553;2017-08-18;39;540318;52;58885;223;234;208;58442;2017-08-18;17;10598;23;2017-08-22;;1220;186;2017-08-22
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1978;42;66;453535;7465;1336;1.4;-3.31;1.7;-4.47;0.05;-4.47;615994;21447;2017-08-18;12;327736;54;128;35;33;31;128;2017-08-18;0;0;0;2017-08-22;;458;9;2017-08-22
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2166;37;162;63730;1234;32;9.93;-2.77;7.65;-5.556;1.78;-5.556;37498;2048;2017-08-18;14;161673;56;746;81;82;81;654;2017-08-18;0;0;0;2017-08-22;;6984;1693;2017-08-22
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1656;53;2310;2152;-212;-284;311;8.1;8.95;3.7;65.3;3.7;1101;-115;2017-08-18;32;2506;70;8551;1165;1058;920;8373;2017-08-18;0;128573;3802;2017-08-22;;46396;9675;2017-08-22
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;3479;16;78;54389;-11300;-5417;14.4;8;3.65;50;1.23;50;51334;-27261;2017-08-18;55;156213;56;5858;1015;941;844;3936;2017-08-18;;;;;;2114;57;2017-08-22
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;81;737679;-84341;-66593;0.7;9;1.9;7;0.03;7;936222;-140667;2017-08-18;24;910335;50;1185;34;33;33;665;2017-08-18;0;76;3;2017-08-22;;520;129;2017-08-22
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;2286010;1122098;1309524;0.13;-62.097;3.5;10;0.01;10;1988968;888415;2017-08-18;11;1965618;48;9;3;3;3;9;2017-08-18;;;;;;0;0;2017-08-22
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;3229;19;289;165326;24645;32073;3.4;-21.48;5.3;8;0.43;8;122957;13544;2017-08-18;33;336784;54;888;85;94;90;848;2017-08-18;0;3686;9;2017-08-22;;18575;46;2017-08-22
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;3130;20;61;427469;142128;124029;1.4;-38.92;1.9;-14.16;0.06;-14.16;555524;208087;2017-08-18;36;1004885;50;19221;172;150;143;11032;2017-08-18;4;144;6;2017-08-22;;2787;268;2017-08-22
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;113;520771;31448;19167;1.3;-8.519;1.1;-4.35;0.03;-4.35;860387;62030;2017-08-18;23;801928;51;219;27;29;29;161;2017-08-18;0;489;6;2017-08-22;;6281;1243;2017-08-22
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1492;59;434;67142;-8999;-10152;12.7;15;2.43;-4.71;0.72;-4.71;80401;-7982;2017-08-18;36;59160;59;51590;128;127;122;51387;2017-08-18;212;2147;25;2017-08-22;;14583;1745;2017-08-22
Accelo;26292;;;;;51;13;60;31;83;3022;22;41;96282;15433;9644;6.7;-12.32;5.2;-33.5;0.81;-33.5;72929;26032;2017-08-18;11;259747;54;193;34;35;35;121;2017-08-18;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;24;2030463;-267655;-302275;0.18;20;2.1;-5.286;0.01;-5.286;2258143;-222357;2017-08-18;12;802773;51;11;4;4;4;11;2017-08-18;0;45;0;2017-08-22;;1419;496;2017-08-22
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1479;60;39;212907;-22505;-35720;2.6;10;4.3;-15.48;0.26;-15.48;180275;1663;2017-08-18;11;470383;53;169;28;28;27;168;2017-08-18;0;2135;16;2017-08-22;;1272;1688;2017-08-22
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;2626;28;42;69148;-4630;-8409;8.52;8;9.85;-7.685;1.97;-7.685;34482;-370;2017-08-18;13;362609;53;148;28;30;30;148;2017-08-18;32;760;107;2017-08-22;;40;16;2017-08-22
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;12417;436;129;131;1,703;-26.43;3.28;-24.6;131.3;-24.6;533;228;2017-08-18;85;958;73;728588;18381;13877;9290;300467;2017-08-18;0;224071;237;2017-08-22;;4346;432;2017-08-22
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2579;29;38;123776;-13054;-12288;5.3;8;3.9;8;0.48;8;111456;-17196;2017-08-18;39;476808;53;1133;180;211;199;777;2017-08-18;8;148;0;2017-08-22;;2024;1790;2017-08-22
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1336;65;208;131914;-11907;-19898;5.8;20;2.1;-19.92;0.29;-19.92;165875;5954;2017-08-18;26;321493;54;542;61;61;59;258;2017-08-18;0;20695;114;2017-08-22;;12215;5239;2017-08-22
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;14;;;;;;;;;;;;2017-08-18;5;31470292;36;0;0;0;0;0;2017-08-18;;;;;;3088;2;2017-08-22
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;875;83;300;321496;12190;-15896;1.6;2;3.8;-32.98;0.15;-32.98;287821;68113;2017-08-18;11;234929;55;760;69;73;70;698;2017-08-18;0;5442;11;2017-08-22;;7635;891;2017-08-22
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1586;56;133;73905;2595;5003;7.4;-8.174;13;10;2.23;10;31004;-1120;2017-08-18;14;95471;58;503;71;74;69;470;2017-08-18;43;26158;22;2017-08-22;;4120;416;2017-08-22
Invoicely;26304;;;;;49;0;62;25;86;5295;6;34;77335;-9196;-12975;8.85;14;4.77;-8.621;0.99;-8.621;61838;-3135;2017-08-18;48;311452;54;2773;467;448;406;2528;2017-08-18;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1436;61;203;76900;3393;1043;8.64;-4.16;5.4;-12.54;1.09;-12.54;57066;7125;2017-08-18;32;66186;59;585;80;82;81;229;2017-08-18;22;2689;308;2017-08-22;;17699;1613;2017-08-22
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;19;9813941;1911143;3324213;0.02;-50;3;100;0;100;9078794;-497495;2017-08-18;11;2635289;47;13;3;3;3;13;2017-08-18;6;223;0;2017-08-22;;111;28;2017-08-22
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-08-18;11;5845031;44;29;5;4;4;16;2017-08-18;13;666;4;2017-08-22;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;15991787;6937533;5272758;0.01;-50;1;-44.44;0;-44.44;17912116;8288425;2017-08-18;13;8423312;43;291;9;8;8;153;2017-08-18;0;0;0;2017-08-22;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-08-18;0;0;0;0;0;0;0;0;2017-08-18;;;;;;111;0;2017-08-22
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-08-18;12;33353989;35;606;3;7;7;36;2017-08-18;0;56;3;2017-08-22;;32;0;2017-08-22
UniCRM;26311;;;;;26;0;0;25;79;;;2;19631390;;;0.01;0;3;0;0;0;15491069;;2017-08-18;13;2126217;48;5;5;5;5;5;2017-08-18;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;5;;;;;;;;;;;;2017-08-18;13;6377648;44;10;7;6;6;10;2017-08-18;0;0;0;2017-08-22;;16;4;2017-08-22
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-08-18;9;8807821;42;47;2;2;2;47;2017-08-18;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;2856179;928840;1067593;0.09;-43.1;4.3;-4.05;0.01;-4.05;2237713;729607;2017-08-18;7;17887352;39;1;1;1;1;1;2017-08-18;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3001340;-305982;-291216;0.11;10;2;0;0;0;3366300;-328568;2017-08-18;28;2520958;47;256;90;88;65;202;2017-08-18;;;;;;2;0;2017-08-22
Epay;26317;;;;;44;0;42;28;91;624;92;224;299902;-60970;-82580;1.9;30;2.9;-17.9;0.13;-17.9;315347;-23538;2017-08-18;22;40130;61;5702;82;86;83;686;2017-08-18;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1544615;159368;183363;0.21;-15.56;4.5;-2.17;0.02;-2.17;1205460;128942;2017-08-18;22;512442;52;53;27;25;25;41;2017-08-18;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-08-18;6;40864229;33;1;1;1;1;1;2017-08-18;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;894;82;33;268477;-110427;-147246;1.7;50;8.6;-2.6;0.34;-2.6;148773;-57127;2017-08-18;12;3520331;46;166;22;24;24;145;2017-08-18;;;;;;1033;164;2017-08-22
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;8;4576939;-1785875;-1584586;0.08;60;1;0;0;0;6406869;-2179852;2017-08-18;23;2945415;47;360;89;80;69;219;2017-08-18;;;;;;107;458;2017-08-22
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1886;45;41;404438;57222;52991;1.3;-17.53;3.1;-9.329;0.09;-9.329;405857;74616;2017-08-18;17;304644;54;213;44;44;40;212;2017-08-18;0;0;0;2017-08-22;;451;52;2017-08-22
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1428;62;512;87343;5017;3446;6.78;-6.208;7.9;-12.15;1.25;-12.15;50619;6941;2017-08-18;48;165437;56;131588;568;551;426;118679;2017-08-18;61;17648;485;2017-08-22;;1237;32;2017-08-22
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-08-18;9;24800156;37;2;2;2;2;2;2017-08-18;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;2;4553428;2096140;1911031;0.06;-52.083;2;-36.16;0;-36.16;5195547;2767465;2017-08-18;10;6748287;43;3;3;3;3;3;2017-08-18;;;;;;128;0;2017-08-22
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;31;480322;-89423;-73559;0.85;10;6.8;40;0.13;40;305816;-127939;2017-08-18;20;1905470;48;73;21;20;20;37;2017-08-18;1;118;0;2017-08-22;;256;2;2017-08-22
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1600;55;27;453231;-62900;-67593;1.3;20;2;-4.25;0.06;-4.25;565572;-62255;2017-08-18;14;16046551;40;63;10;10;10;32;2017-08-18;;;;;;34;0;2017-08-22
Laskutuspohja;26329;;;;;28;0;13;25;68;;;6;2459274;495703;538106;0.1;-27.87;3;-5.202;0.01;-5.202;2212679;467439;2017-08-18;13;14706476;40;9;8;8;8;9;2017-08-18;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;851;84;19;1050397;58316;46602;0.36;-7.746;3.9;-8.726;0.03;-8.726;900999;84434;2017-08-18;15;3769940;46;51;11;9;9;26;2017-08-18;0;1152;1;2017-08-22;;24;0;2017-08-22
Joiqu;26331;;;;;46;102;21;29;67;;;3;6009737;4008935;3851544;0.04;-77.941;2;-22.58;0;-22.58;6810297;4585864;2017-08-18;9;19804646;38;3;2;2;2;3;2017-08-18;0;90;6;2017-08-22;;813;2059;2017-08-22
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;43;494386;-55491;-66011;0.99;10;3.2;-3.01;0.08;-3.01;483739;-44128;2017-08-18;21;5568497;44;78;25;25;25;74;2017-08-18;0;0;0;2017-08-22;;3112;89;2017-08-22
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3154;20;282;5321;-494;-688;151;9.8;5.83;-0.34;20.64;-0.34;3788;-356;2017-08-18;26;23197;62;1832;427;409;361;1789;2017-08-18;0;12652;92;2017-08-22;;16470;2274;2017-08-22
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;11;8047725;4622724;4672288;0.03;-73.684;2;10;0;10;8980789;4584238;2017-08-18;15;10177041;42;14;8;9;9;14;2017-08-18;0;0;0;2017-08-22;;13410;745;2017-08-22
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;2560947;-440972;-396120;0.12;20;3;10;0.01;10;2613227;-574204;2017-08-18;12;3887893;45;4;4;4;4;4;2017-08-18;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1406;62;802;37004;25727;23472;25.2;-67.432;2.43;-42.14;1.44;-42.14;44889;34720;2017-08-18;13;34609;61;873;119;121;118;824;2017-08-18;;;;;;11542;4029;2017-08-22
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;975;79;905;61033;-1923;-3972;13.1;5;3.2;-10.31;0.99;-10.31;62003;2169;2017-08-18;16;13173;64;8766512;3978;3442;2873;8672615;2017-08-18;0;21048;92;2017-08-22;;7597;1202;2017-08-22
Bouw365;89638;;;;;28;60;0;13;63;;;2;;;;;;;;;;;;2017-08-18;6;23410024;38;0;0;0;0;0;2017-08-18;;;;;;76;2;2017-08-22
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;9;5074044;-988772;-519598;0.04;7;3;60;0;60;4385569;-2003245;2017-08-18;28;1385292;49;12303;76;68;66;6278;2017-08-18;0;3394;0;2017-08-22;;922;796;2017-08-22
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;21859;0;383;196629;-1146;5518;3.7;-6.05;1.9;10;0.17;10;257889;-17983;2017-08-18;29;25824;62;301;59;63;62;208;2017-08-18;162;2212;11;2017-08-22;;5525;942;2017-08-22
Rodeo;93916;;;;;41;50;23;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;;;;;;;;;;;;2017-03-31;;;;;;;;;;;;;;;171;141;2017-08-22
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;28;3029575;1761365;1149681;0.12;-60.909;2;-84.246;0;-84.246;3695915;3058383;2017-03-31;;;;;;;;;;430;349;66;2017-08-22;;631;84;2017-08-22
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-08-22;;759;629;2017-08-22
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;300;3;2017-08-22
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;5;3308544;-176600;-39153;0.11;-2.44;1;10;0;10;4452237;-479412;2017-08-18;11;6008508;44;51;18;17;16;48;2017-08-18;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1585;56;362;76582;-18494;-22271;10.1;29;3.06;-8.657;0.73;-8.657;80197;-13186;2017-08-18;13;89319;58;855;112;106;103;724;2017-08-18;505;15044;227;2017-08-22;;8253;1951;2017-08-22
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-22;;;;
