name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2173;38;4807;225;-7;-17;3,260;3.7;3.44;2.1;261.5;2.1;271;-18;2017-09-15;88;1341;72;7297008;59330;45057;26342;6429467;2017-09-15;149;88088;1133;2017-09-19;;24716;18448;2017-09-19
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;956;80;74;597542;137873;111059;0.9;-25.39;2;-17.23;0.04;-17.23;745913;217471;2017-09-15;24;730908;51;907;43;42;42;434;2017-09-15;96;417;94;2017-09-19;;608;34;2017-09-19
CRM1;26248;;;;;34;57;0;25;75;;;3;6288840;2773694;4023732;0.03;-67.742;5;100;0;100;4586377;789557;2017-09-15;19;4238404;45;237;22;19;16;202;2017-09-15;0;224;0;2017-09-19;;0;0;2017-09-19
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2154125;644092;647642;0.15;-38.04;2.5;-7.547;0.01;-7.547;2245204;697973;2017-09-15;10;4071765;45;2;2;2;2;2;2017-09-15;535;783;9;2017-09-19;;735;80;2017-09-19
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;646;91;108;297902;71614;70868;1.7;-26.92;4.2;-17.39;0.17;-17.39;254163;82061;2017-09-15;46;187330;55;19477;575;502;437;7941;2017-09-15;17;1132;97;2017-09-19;;215;2;2017-09-19
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1726;51;376;72965;-9732;-7008;10.3;8;3.3;18;0.8;18;72771;-16872;2017-09-15;23;58247;59;294;45;47;47;160;2017-09-15;0;2461;21;2017-09-19;;2251;423;2017-09-19
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;291;825373;-61232;52447;0.47;-8.947;4.4;80;0.05;80;666199;-300770;2017-09-15;24;26899;62;81;33;32;32;76;2017-09-15;4;1503;130;2017-09-19;;119;4;2017-09-19
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;663;91;47;97271;-740;-7110;6.2;5;6.3;-22.74;0.92;-22.74;65029;9666;2017-09-15;34;1355496;49;1736;141;114;107;1020;2017-09-15;;;;;;227;39;2017-09-19
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;67;594292;-48606;-69846;0.92;10;1.9;-12.5;0.04;-12.5;758736;-6172;2017-09-15;24;217220;55;216;39;36;31;105;2017-09-15;3;3857;41;2017-09-19;;235;74;2017-09-19
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1518;59;64;107633;2876;1886;6.7;-4.63;3;-1.96;0.47;-1.96;112936;4779;2017-09-15;28;261445;54;439;87;84;80;374;2017-09-15;0;3989;184;2017-09-19;;425;52;2017-09-19
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;6;;;;;;;;;;;;2017-09-15;11;17869324;39;4;4;4;4;4;2017-09-15;22;37;0;2017-09-19;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;48;346381;24968;20030;2.2;-11.11;1.1;0;0.06;0;592378;42048;2017-09-15;33;2324298;47;4186;214;114;101;3056;2017-09-15;0;7537;38;2017-09-19;;292;6;2017-09-19
Zubarus;26261;;;;;33;0;23;25;76;;;7;2313330;-947268;-956545;0.11;40;5;30;0.01;30;1688819;-971095;2017-09-15;12;3825554;45;13608;22;18;18;6907;2017-09-15;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;142;470012;145733;115205;1.4;-36.21;1.3;-10.42;0.04;-10.42;726431;241470;2017-09-15;23;405061;53;160;25;26;26;81;2017-09-15;;;;;;329;139;2017-09-19
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;46;471601;101609;116913;1.1;-29.91;3.1;9;0.08;9;471012;83195;2017-09-15;22;823136;51;288;26;25;24;288;2017-09-15;23;5405;2;2017-09-19;;238;0;2017-09-19
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;16;1924558;333516;267163;0.19;-19.77;2.2;-17.74;0.01;-17.74;2138595;511334;2017-09-15;23;1105082;50;347;122;83;76;320;2017-09-15;0;933;0;2017-09-19;;75;3;2017-09-19
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;9902072;-426035;-194143;0.02;0;2;10;0;10;10282089;-872390;2017-09-15;12;5210813;44;6;5;5;5;6;2017-09-15;0;0;0;2017-09-19;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;43;860227;35957;18798;0.65;-5.49;1.3;-5.072;0.02;-5.072;1268872;74447;2017-09-15;15;469828;53;20;6;7;7;10;2017-09-15;107;1850;96;2017-09-19;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;9653110;5513216;4271423;0.02;-64;1;-50;0;-50;12257677;7745369;2017-09-15;10;10442737;42;3;3;3;3;3;2017-09-15;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;4;12412351;5545043;5508680;0.01;-58.333;2;-16.67;0;-16.67;13196855;5803179;2017-09-15;7;10324138;42;0;0;0;0;0;2017-09-15;0;53;0;2017-09-19;;129;30;2017-09-19
B2B;26270;;;;;35;73;0;25;70;;;7;15081901;-2152141;-10881193;0.01;100;1;-90.876;0;-90.876;17230224;8722229;2017-09-15;8;10827195;42;23;6;7;7;10;2017-09-15;0;38;0;2017-09-19;;15;0;2017-09-19
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;2194;37;32;639974;168793;219136;0.62;-35.96;5.4;20;0.08;20;467856;92786;2017-09-15;21;750977;51;61;24;22;22;61;2017-09-15;;;;;;240;51;2017-09-19
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1294;67;159;54607;-6439;-7031;15;10;3;0;1.05;0;58306;-6261;2017-09-15;10;363232;53;109;46;44;44;109;2017-09-15;2;4559;6;2017-09-19;;1706;715;2017-09-19
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;15;1795040;-259246;-298819;0.17;20;3.9;0.5;0.02;0.5;1506596;-211409;2017-09-15;11;1469004;49;3;3;3;3;3;2017-09-15;0;2693;10;2017-09-19;;80;56;2017-09-19
Frifaktura;26274;;;;;23;0;0;25;66;582;93;13;10498054;2716569;4318720;0.01;-54.545;3;100;0;100;9191981;86366;2017-09-15;10;20491900;38;5;4;4;4;5;2017-09-15;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-09-15;14;4715588;45;19;9;9;9;16;2017-09-15;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;24;4866832;708198;944644;0.05;-26.92;2;30;0;30;4981229;118894;2017-09-15;12;798644;51;16;4;4;4;4;2017-09-15;70;548;0;2017-09-19;;773;105;2017-09-19
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;937;81;38;156186;-36279;-49977;3.6;30;5.6;-10.24;0.47;-10.24;113276;-16038;2017-09-15;39;530638;52;33213;228;235;209;32781;2017-09-15;61;10598;14;2017-09-19;;1220;186;2017-09-19
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1839;47;66;440203;-24610;-18670;1.4;3;1.8;5;0.06;5;587477;-43736;2017-09-15;12;366173;53;181;35;33;31;181;2017-09-15;0;0;0;2017-09-19;;458;9;2017-09-19
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2273;35;162;63523;-2872;-3029;9.8;1;7.9;8;1.79;8;36917;-3405;2017-09-15;13;158712;56;822;83;80;79;688;2017-09-15;0;1415;7;2017-09-19;;6984;1693;2017-09-19
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1725;51;2310;2096;-305;-399;311;10;8.98;2.7;65.21;2.7;1077;-142;2017-09-15;32;2477;70;8605;1151;1034;894;8321;2017-09-15;0;131668;3572;2017-09-19;;46396;9675;2017-09-19
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;2740;26;78;51272;-16081;-8948;14.7;15;4.12;72;1.42;72;45014;-36125;2017-09-15;55;113185;57;6308;1078;960;852;4337;2017-09-15;;;;;;2114;57;2017-09-19
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;81;730667;-36557;-18595;0.7;1;1.9;10;0.03;10;912959;-88823;2017-09-15;23;926833;50;1155;32;29;29;649;2017-09-15;0;80;2;2017-09-19;;520;129;2017-09-19
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;3634097;2329092;2696299;0.07;-75;3;-6.528;0.01;-6.528;3244915;2050700;2017-09-15;11;1612741;49;9;3;3;3;9;2017-09-15;;;;;;0;0;2017-09-19
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;3821;14;289;174772;29916;32336;3.2;-20.68;4.8;-7.946;0.36;-7.946;139486;29750;2017-09-15;32;366564;53;931;83;90;85;890;2017-09-15;0;3686;16;2017-09-19;;18575;46;2017-09-19
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;3249;19;61;429812;97993;88852;1.4;-28.1;2;-5.714;0.06;-5.714;545350;134419;2017-09-15;37;949218;50;19591;270;161;152;11285;2017-09-15;4;144;2;2017-09-19;;2787;268;2017-09-19
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;113;489092;-30329;-30638;1.5;7;1.1;-2.7;0.04;-2.7;815998;-36759;2017-09-15;23;792730;51;228;29;30;30;170;2017-09-15;0;493;9;2017-09-19;;6281;1243;2017-09-19
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1795;49;434;65571;-7985;-10777;13;17;2.35;-11.99;0.72;-11.99;80240;-2831;2017-09-15;11;58316;59;51392;129;129;123;51179;2017-09-15;225;2144;24;2017-09-19;;14583;1745;2017-09-19
Accelo;26292;;;;;51;13;60;31;83;3163;20;41;101705;15053;9252;6.3;-11.61;4.9;-31.18;0.72;-31.18;80155;26779;2017-09-15;12;203127;55;175;32;34;34;103;2017-09-15;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;24;1884100;-368790;-269338;0.18;20;2.6;30;0.01;30;1913747;-601343;2017-09-15;12;766932;51;8;3;3;3;8;2017-09-15;0;45;6;2017-09-19;;1419;496;2017-09-19
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1655;54;39;223943;308;2768;2.4;-3.74;4.8;6;0.27;6;175674;-4806;2017-09-15;12;226187;55;135;29;29;28;134;2017-09-15;0;2145;16;2017-09-19;;1272;1688;2017-09-19
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;3050;22;42;65929;-9355;-9183;8.73;9;10.8;25;2.2;25;30915;-9781;2017-09-15;13;346505;53;190;27;28;28;190;2017-09-15;35;874;23;2017-09-19;;40;16;2017-09-19
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;12417;430;77;79;1,698;-17.35;3.3;-17.91;130.8;-17.91;514;142;2017-09-15;85;962;73;849908;18727;14001;9353;331995;2017-09-15;0;224123;164;2017-09-19;;4346;432;2017-09-19
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2663;27;38;119647;-15589;-15122;5.4;10;3.9;9;0.49;9;108242;-18612;2017-09-15;39;364265;53;1160;184;215;202;794;2017-09-15;8;151;1;2017-09-19;;2024;1790;2017-09-19
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1454;61;208;132954;-12468;-18872;5.8;20;2;-16.46;0.28;-16.46;171695;2517;2017-09-15;26;320539;54;506;51;50;50;240;2017-09-15;0;21014;96;2017-09-19;;12215;5239;2017-09-19
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;14;;;;;;;;;;;;2017-09-15;5;31927028;35;0;0;0;0;0;2017-09-15;;;;;;3088;2;2017-09-19
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;882;83;300;345739;42426;18766;1.5;-8.539;3.5;-31.3;0.12;-31.3;325815;96376;2017-09-15;11;238066;55;729;67;70;66;667;2017-09-15;0;5445;5;2017-09-19;;7635;891;2017-09-19
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1434;62;133;81641;10896;15224;6.6;-17.83;12;2;1.87;2;35490;4575;2017-09-15;12;94737;58;497;71;72;67;464;2017-09-15;43;26141;31;2017-09-19;;4120;416;2017-09-19
Invoicely;26304;;;;;49;0;62;25;86;7201;2;34;76700;-9803;-11371;8.68;10;5.11;2;1.03;2;58822;-7854;2017-09-15;48;172766;56;1924;465;444;399;1721;2017-09-15;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1547;57;203;77559;2800;498;8.46;-3.28;5.4;-12.66;1.06;-12.66;57616;7077;2017-09-15;32;69132;59;610;82;86;85;240;2017-09-15;22;2693;24;2017-09-19;;17699;1613;2017-09-19
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;19;13679592;6568462;8341235;0.01;-76.923;3;100;0;100;11502375;3157756;2017-09-15;11;2644979;47;13;3;3;3;13;2017-09-15;6;223;0;2017-09-19;;111;28;2017-09-19
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-09-15;11;5755434;44;29;5;4;4;16;2017-09-15;13;666;7;2017-09-19;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;;;;;;;;;;;;2017-09-15;14;8251960;43;304;10;9;9;160;2017-09-15;0;0;0;2017-09-19;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-09-15;0;0;0;0;0;0;0;0;2017-09-15;;;;;;111;0;2017-09-19
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-09-15;11;33360924;35;603;3;5;5;33;2017-09-15;0;56;0;2017-09-19;;32;0;2017-09-19
UniCRM;26311;;;;;26;0;0;25;79;;;2;;;;;;;;;;;;2017-09-15;13;1782692;48;6;5;5;5;6;2017-09-15;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;5;;;;;;;;;;;;2017-09-15;12;6313809;44;16;7;6;6;10;2017-09-15;0;0;0;2017-09-19;;16;4;2017-09-19
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-09-15;9;8675036;42;55;2;2;2;55;2017-09-15;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;2381528;-160609;-299067;0.12;10;3.9;-16.45;0.01;-16.45;1981285;59580;2017-09-15;7;19514508;39;1;1;1;1;1;2017-09-15;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3198221;97826;108970;0.1;-7.692;1.9;5;0;5;3609401;19450;2017-09-15;28;2584918;47;261;88;87;65;194;2017-09-15;;;;;;2;0;2017-09-19
Epay;26317;;;;;44;0;42;28;91;624;92;224;269735;-80057;-106739;2.2;45;2.9;-21.68;0.15;-21.68;283471;-35989;2017-09-15;22;39641;61;5698;81;82;79;680;2017-09-15;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1470762;-18132;-17758;0.22;0;4.5;0.4;0.02;0.4;1154782;-16601;2017-09-15;23;499012;52;61;29;27;27;47;2017-09-15;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-09-15;6;40836539;33;1;1;1;1;1;2017-09-15;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;781;87;33;275787;-88090;-120680;1.6;40;8.3;-6.299;0.31;-6.299;156136;-39753;2017-09-15;12;3585630;46;161;22;21;21;140;2017-09-15;;;;;;1033;164;2017-09-19
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;8;4274005;-1549973;-1415389;0.08;60;1;0;0;0;6023314;-1924308;2017-09-15;24;2681728;47;369;95;88;76;221;2017-09-15;;;;;;107;458;2017-09-19
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1826;47;41;369709;-3913;-5758;1.4;-0.577;3.4;-1.17;0.11;-1.17;355589;-142;2017-09-15;18;315940;54;223;47;45;41;222;2017-09-15;37;8067;75;2017-09-19;;451;52;2017-09-19
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1325;66;512;78947;-15291;-20734;7.49;22;8.15;-4.79;1.43;-4.79;44733;-6852;2017-09-15;48;169442;56;139771;559;534;408;125534;2017-09-15;62;17832;197;2017-09-19;;1237;32;2017-09-19
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-09-15;9;25149739;37;2;2;2;2;2;2017-09-15;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;2;3975997;1286543;901913;0.08;-32.56;2;-39.2;0;-39.2;4850752;2108722;2017-09-15;12;6646998;43;5;5;5;5;5;2017-09-15;;;;;;128;0;2017-09-19
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;31;394692;-203008;-219556;1.1;60;6.6;30;0.17;30;256224;-194956;2017-09-15;21;1959936;48;77;23;21;21;39;2017-09-15;1;117;6;2017-09-19;;256;2;2017-09-19
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1603;55;27;512535;35253;41756;1.1;-12.44;2.1;7;0.05;7;620045;20589;2017-09-15;14;16757693;39;68;10;9;9;34;2017-09-15;;;;;;34;0;2017-09-19
Laskutuspohja;26329;;;;;28;0;13;25;68;;;6;2174105;310925;232520;0.15;-15.63;3;-21.69;0.01;-21.69;2135805;503772;2017-09-15;14;14481495;40;11;9;9;9;11;2017-09-15;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;905;82;19;1118255;132436;172373;0.32;-18.62;4.2;9;0.03;9;917597;69075;2017-09-15;17;3678402;46;65;15;13;13;33;2017-09-15;0;1170;57;2017-09-19;;24;0;2017-09-19
Joiqu;26331;;;;;46;102;21;29;67;;;3;5811742;3305108;3281903;0.04;-69.388;2;-15.04;0;-15.04;6196499;3509660;2017-09-15;9;19650698;38;3;2;2;2;3;2017-09-15;0;91;0;2017-09-19;;813;2059;2017-09-19
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;43;573839;82131;76808;0.82;-17.34;3.1;-8.084;0.06;-8.084;572745;101594;2017-09-15;20;5049876;44;68;23;22;22;64;2017-09-15;0;0;0;2017-09-19;;3112;89;2017-09-19
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3468;17;282;5102;-841;-1020;154;14;5.92;4;21.26;4;3596;-712;2017-09-15;26;21353;63;1871;421;400;353;1830;2017-09-15;0;12758;122;2017-09-19;;16470;2274;2017-09-19
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;11;6537454;2927659;2815825;0.04;-58.824;1;-2.1;0;-2.1;7831515;3262703;2017-09-15;16;9905523;42;16;10;11;11;16;2017-09-15;0;0;0;2017-09-19;;13410;745;2017-09-19
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;2097115;-817730;-654772;0.15;40;3;40;0.01;40;2065183;-1238598;2017-09-15;11;3900538;45;3;3;3;3;3;2017-09-15;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1828;47;802;39165;24861;21690;23.8;-60.866;2.3;-42.5;1.27;-42.5;49245;35879;2017-09-15;13;37770;61;874;115;116;113;825;2017-09-15;;;;;;11542;4029;2017-09-19
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;1101;75;905;62891;199;-610;12.4;-1.65;3.3;-2.69;0.94;-2.69;63499;1369;2017-09-15;15;13346;64;8319266;4109;3472;2908;8221732;2017-09-15;0;21185;247;2017-09-19;;7597;1202;2017-09-19
Bouw365;89638;;;;;28;60;0;13;63;;;2;;;;;;;;;;;;2017-09-15;6;23814427;37;0;0;0;0;0;2017-09-15;;;;;;76;2;2017-09-19
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;9;4304189;-802568;-471608;0.06;20;3;30;0;30;4171416;-1368541;2017-09-15;28;1561363;49;10327;79;76;72;5287;2017-09-15;0;3384;4;2017-09-19;;922;796;2017-09-19
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;1604;55;383;183564;-10862;-9382;4.1;5;1.8;2;0.17;2;249328;-17577;2017-09-15;29;25652;62;309;58;60;59;217;2017-09-15;164;2221;34;2017-09-19;;5525;942;2017-09-19
Rodeo;93916;;;;;41;50;23;25;80;;;2;;;;;;;;;;;;2017-09-15;14;5197335;44;64;13;13;12;36;2017-09-15;2;1884;22;2017-09-19;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;11745854;7576541;9236536;0.01;-81.818;4;30;0;30;8999821;5204587;2017-09-15;8;20357349;38;4;3;3;3;3;2017-09-15;;;;;;171;141;2017-09-19
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;26;;;;;;;;;;;;2017-09-15;11;891530;50;2;2;2;2;2;2017-09-15;440;354;8;2017-09-19;;631;84;2017-09-19
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-09-19;;759;629;2017-09-19
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;300;3;2017-09-19
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;5;3308544;-176600;-39153;0.11;-2.44;1;10;0;10;4452237;-479412;2017-08-18;11;6008508;44;51;18;17;16;48;2017-08-18;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1989;42;362;71494;-19139;-21109;10.8;30;3.09;-2.52;0.78;-2.52;74651;-17298;2017-09-15;12;86434;58;879;108;104;100;756;2017-09-15;516;15287;293;2017-09-19;;8253;1951;2017-09-19
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
"Trade Assistant";171173;;;;;28;41;0;25;64;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-19;;;;
