name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Tomsplanner;26242;5;5;2017-11-28;;70;106;52;59;87;1503;58;182;126374;-8657;-10044;7.3;10;1.4;-6.849;0.23;-6.849;199451;-11134;2017-07-28;50;188414;55;7157;668;604;544;5234;2017-07-28;0;0;0;2017-08-01;;803;42;2017-08-01
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2061;40;4591;228;-5;-8;3,259;5.2;3.37;-8.672;258.2;-8.672;279;6;2017-07-28;88;1430;72;7965779;55578;43617;25729;6027278;2017-07-28;141;86602;534;2017-08-01;;24641;18399;2017-08-01
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;1342;65;70;519144;86481;125017;1;-30.11;2.4;40;0.06;40;585835;-633;2017-07-28;35;765958;51;121095;520;449;401;118686;2017-07-28;95;416;1;2017-08-01;;608;34;2017-08-01
CRM1;26248;;;;;34;57;0;25;75;;;3;5371152;3915667;4836933;0.04;-87.037;4;100;0;100;4062152;2334825;2017-07-28;20;4225475;45;214;24;22;19;198;2017-07-28;0;0;0;2017-08-01;;0;0;2017-08-01
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2390442;1147105;1299223;0.13;-60.976;2.9;10;0.01;10;2299096;971309;2017-07-28;12;4845455;45;4;4;4;4;4;2017-07-28;535;778;7;2017-08-01;;732;80;2017-08-01
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;765;87;106;259045;55378;54493;2.1;-24.1;4.4;-17.17;0.21;-17.17;214639;64339;2017-07-28;45;173290;56;5836;431;400;359;5502;2017-07-28;17;1095;31;2017-08-01;;215;2;2017-08-01
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1611;55;362;74613;-4865;-7154;10.4;10;3.3;-7.123;0.8;-7.123;75202;-1224;2017-07-28;28;59512;59;167;46;50;50;148;2017-07-28;0;2141;76;2017-08-01;;2251;423;2017-08-01
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;285;921362;-98907;-107484;0.48;10;2.7;-1.82;0.03;-1.82;961937;-93509;2017-07-28;25;26876;62;90;38;35;35;85;2017-07-28;4;1485;3;2017-08-01;;119;4;2017-08-01
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;786;86;48;95360;3731;-389;6.3;0;7.2;-18.43;1.07;-18.43;58798;9673;2017-07-28;24;1307144;49;696;33;33;32;696;2017-07-28;;;;;;227;39;2017-08-01
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;64;651502;125490;117167;0.82;-24.11;2;-3.35;0.04;-3.35;799505;153920;2017-07-28;25;234652;55;107;40;38;33;103;2017-07-28;3;3790;62;2017-08-01;;235;74;2017-08-01
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;2210;36;62;109706;-5793;-7258;6.7;7;3;-3.17;0.48;-3.17;113643;-4188;2017-07-28;29;289890;54;127;62;63;63;125;2017-07-28;0;3961;32;2017-08-01;;424;51;2017-08-01
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;7;10364323;5573568;6679502;0.01;-68.75;5;-4.34;0;-4.34;7523407;4086420;2017-07-28;26;17048868;39;338;43;43;42;259;2017-07-28;22;39;2;2017-08-01;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;45;339373;54152;32595;2.4;-17.23;1.1;-11.02;0.06;-11.02;586625;114848;2017-07-28;33;2188558;48;3186;160;106;94;2842;2017-07-28;0;7487;19;2017-08-01;;292;6;2017-08-01
Zubarus;26261;;;;;33;0;23;25;76;;;7;2118068;-2494408;-1712763;0.13;90;5.1;300;0.02;300;1531372;-4146374;2017-07-28;12;1907949;48;6619;13;13;13;6609;2017-07-28;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;139;338557;-54847;-53660;2.1;20;1.4;-3.42;0.07;-3.42;512204;-70812;2017-07-28;32;387997;53;4578;163;148;127;4482;2017-07-28;;;;;;329;139;2017-08-01
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;45;413707;67855;71930;1.3;-21.58;2.9;0;0.09;0;430396;67170;2017-07-28;23;806654;51;190;28;28;27;190;2017-07-28;23;5418;0;2017-08-01;;238;0;2017-08-01
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;14;1623891;174779;104442;0.24;-9.375;2.3;-19.65;0.01;-19.65;1776436;332640;2017-07-28;22;1247658;49;109;34;31;27;109;2017-07-28;0;0;0;2017-08-01;;75;3;2017-08-01
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;10271766;2839725;2132579;0.02;-33.33;1;-23.13;0;-23.13;12769580;3834264;2017-07-28;12;5285694;44;6;5;5;5;6;2017-07-28;0;0;0;2017-08-01;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;42;844065;101731;84362;0.68;-16.22;1.3;-2.19;0.02;-2.19;1234607;143261;2017-07-28;14;500383;52;9;6;6;6;9;2017-07-28;106;1812;20;2017-08-01;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;7777589;2762430;1433134;0.04;-27.78;1;-58.333;0;-58.333;10182368;5211113;2017-07-28;17;11080981;41;71;18;15;14;38;2017-07-28;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;3;6830891;-7913824;-9059689;0.03;300;2;-15.92;0;-15.92;7629914;-6572448;2017-07-28;7;10412008;42;0;0;0;0;0;2017-07-28;0;0;0;2017-08-01;;117;30;2017-08-01
B2B;26270;;;;;35;73;0;25;70;;;7;16936616;1314315;4571943;0.01;-33.33;10;200;0;200;8372611;-3341057;2017-07-28;15;10790962;42;25;7;9;9;12;2017-07-28;0;38;0;2017-08-01;;15;0;2017-08-01
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;1731;50;30;576568;213068;237070;0.75;-43.3;4.5;-12.88;0.08;-12.88;464500;190818;2017-07-28;22;714965;51;55;25;24;24;55;2017-07-28;;;;;;240;51;2017-08-01
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1258;68;151;57378;-4796;-5067;14.4;10;3.08;2;1.04;2;59816;-5791;2017-07-28;26;378453;53;103;41;41;41;103;2017-07-28;0;0;0;2017-08-01;;1705;713;2017-08-01
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;14;2565543;1245669;914901;0.14;-46.88;1.7;-61.384;0.01;-61.384;3092688;2047454;2017-07-28;11;1548553;49;3;3;3;3;3;2017-07-28;0;2694;14;2017-08-01;;79;56;2017-08-01
Frifaktura;26274;;;;;23;0;0;25;66;582;93;11;11426009;5578417;4846031;0.02;-63.158;1;-20;0;-20;14000105;6641731;2017-07-28;24;20003174;38;342;46;47;43;338;2017-07-28;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-07-28;15;4649677;45;42;11;10;10;31;2017-07-28;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;23;6363881;1820150;2273114;0.04;-45.83;2;30;0;30;6460781;1165227;2017-07-28;27;767089;51;2505;116;91;86;2281;2017-07-28;70;538;2;2017-08-01;;767;103;2017-08-01
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;1168;71;39;173563;-42936;-69163;3.2;38;5.7;-27.75;0.42;-27.75;124761;-719;2017-07-28;26;538631;52;131;49;44;43;127;2017-07-28;16;10618;4;2017-08-01;;1220;186;2017-08-01
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1978;42;63;473313;63713;46530;1.3;-14.74;1.7;-10.7;0.05;-10.7;649177;111044;2017-07-28;24;329183;54;98;33;30;28;98;2017-07-28;0;0;0;2017-08-01;;458;9;2017-08-01
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2399;32;165;68290;11208;12375;9.34;-16.52;7.46;-9.466;1.64;-9.466;40787;8893;2017-07-28;31;172747;56;604;75;75;74;597;2017-07-28;0;0;0;2017-08-01;;6969;1680;2017-08-01
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1793;48;2214;2181;-74;-17;306;2.8;8.99;5.1;64.67;5.1;1116;-67;2017-07-28;55;2552;70;7919;1073;975;847;7768;2017-07-28;0;126730;1702;2017-08-01;;46249;9644;2017-08-01
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;2853;24;78;56412;-6569;-3559;14.4;7;3.31;25;1.12;25;56312;-15546;2017-07-28;54;157674;56;5224;988;920;824;3703;2017-07-28;;;;;;2075;55;2017-08-01
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;76;740916;-65007;-51806;0.7;8;1.9;5;0.03;5;924641;-106503;2017-07-28;23;857050;51;458;35;31;31;357;2017-07-28;0;70;4;2017-08-01;;519;129;2017-08-01
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;1703840;403178;486753;0.2;-33.64;3.3;10;0.02;10;1551402;278491;2017-07-28;10;1963123;48;6;2;2;2;6;2017-07-28;;;;;;0;0;2017-08-01
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;4189;11;282;159502;24172;28818;3.6;-19.08;5.1;1;0.44;1;121791;17423;2017-07-28;32;346566;53;881;84;89;86;844;2017-07-28;0;3679;4;2017-08-01;;18566;44;2017-08-01
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;2713;26;59;427946;174847;163841;1.4;-48.028;2;-7.907;0.07;-7.907;540861;228387;2017-07-28;31;1064596;50;10419;93;79;78;10136;2017-07-28;2;72;5;2017-08-01;;2762;265;2017-08-01
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;111;534168;38886;21602;1.3;-7.648;1.1;-6.78;0.03;-6.78;878893;79417;2017-07-28;42;824659;51;4969;402;378;348;4772;2017-07-28;0;489;2;2017-08-01;;6244;1243;2017-08-01
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1825;47;410;69674;-11658;-10113;12.1;17;2.57;8;0.73;8;80680;-17574;2017-07-28;36;58318;59;51895;125;122;120;51697;2017-07-28;212;2140;8;2017-08-01;;14554;1736;2017-08-01
Accelo;26292;;;;;51;13;60;31;83;3064;21;38;95250;22418;19513;6.75;-19.7;5.5;-32.4;0.88;-32.4;69227;28247;2017-07-28;24;257542;54;202;32;31;31;130;2017-07-28;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;23;2267172;197221;143934;0.16;-10.94;2.1;-10.34;0.01;-10.34;2541752;315634;2017-07-28;12;861088;51;12;4;4;4;12;2017-07-28;0;44;3;2017-08-01;;1412;496;2017-08-01
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1401;62;38;209895;-24317;-32139;2.7;10;4.3;-7.676;0.27;-7.676;176434;-10375;2017-07-28;23;208656;55;175;28;26;25;175;2017-07-28;0;2122;10;2017-08-01;;1250;1584;2017-08-01
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;2750;25;41;69848;-5583;-9685;8.55;10;9.78;-7.649;1.96;-7.649;34971;-719;2017-07-28;23;383446;53;150;27;26;26;150;2017-07-28;31;685;74;2017-08-01;;34;8;2017-08-01
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;1220;69;86;95632;675;-242;10.2;-0.16;1.5;-3.9;0.35;-3.9;145489;-1914;2017-06-16;26;45616;60;209;47;48;47;207;2017-06-16;0;223901;210;2017-08-01;;4346;432;2017-08-01
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2538;29;37;127893;-1281;-2525;5.2;2;3.8;-2.04;0.47;-2.04;115829;58;2017-07-28;25;441332;53;144;38;36;35;144;2017-07-28;8;148;1;2017-08-01;;2012;1788;2017-08-01
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1367;64;206;136735;-3857;-12385;5.6;10;2.2;-21.38;0.29;-21.38;169944;15663;2017-07-28;26;277375;54;267;58;57;55;250;2017-07-28;0;20417;129;2017-08-01;;12152;5241;2017-08-01
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;15;;;;;;;;;;;;2017-07-28;5;31283301;36;0;0;0;0;0;2017-07-28;;;;;;3088;2;2017-08-01
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;1071;75;284;311580;10984;-11902;1.7;2;4.2;-30.13;0.17;-30.13;263594;56789;2017-07-28;30;224046;55;704;66;67;66;702;2017-07-28;0;5445;7;2017-08-01;;7630;890;2017-08-01
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1613;54;128;74081;5978;8633;7.7;-9.865;12;5;2.09;5;33112;1921;2017-07-28;29;95179;58;456;66;68;64;453;2017-07-28;43;26167;16;2017-08-01;;4105;414;2017-08-01
Invoicely;26304;;;;;49;0;62;25;86;5405;5;35;78104;-8619;-13370;8.87;17;4.75;-12.84;0.99;-12.84;62588;-770;2017-07-28;48;296124;54;2235;465;445;401;2168;2017-07-28;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1379;63;200;76845;7967;8716;8.63;-11.13;5.7;-3.05;1.16;-3.05;54745;6854;2017-07-28;31;63825;59;237;79;80;78;211;2017-07-28;21;2640;31;2017-08-01;;17642;1612;2017-08-01
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;21;9813935;2809984;4276786;0.02;-57.143;3;100;0;100;9081366;321518;2017-07-28;12;2535589;47;14;4;4;4;14;2017-07-28;7;223;0;2017-08-01;;111;28;2017-08-01
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-07-28;14;5741315;44;26;12;8;8;26;2017-07-28;13;665;8;2017-08-01;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;10671910;2782714;1536834;0.02;-22.22;1;-49.799;0;-49.799;12490336;5072665;2017-07-28;13;8358459;43;200;9;8;8;105;2017-07-28;0;0;0;2017-08-01;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-07-28;0;0;0;0;0;0;0;0;2017-07-28;;;;;;111;0;2017-08-01
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;13020951;1920398;2918669;0.01;-20;3;30;0;30;11299349;387533;2017-07-28;12;33166427;35;605;3;8;7;35;2017-07-28;0;56;0;2017-08-01;;32;0;2017-08-01
UniCRM;26311;;;;;26;0;0;25;79;;;2;19632747;;;0.01;0;3;0;0;0;15526128;;2017-07-28;13;2456000;47;5;5;5;5;5;2017-07-28;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;4;;;;;;;;;;;;2017-07-28;13;5900226;44;10;7;6;6;10;2017-07-28;0;0;0;2017-08-01;;16;4;2017-08-01
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-07-28;9;8673482;43;30;2;2;2;30;2017-07-28;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;3202630;1179532;1413352;0.08;-48.148;4.4;-1.57;0.01;-1.57;2453350;877532;2017-07-28;7;17689724;39;1;1;1;1;1;2017-07-28;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3397380;-26551;167275;0.09;-8.824;2.4;30;0;30;3477916;-433945;2017-07-28;20;2547554;47;40;18;19;16;40;2017-07-28;;;;;;2;0;2017-08-01
Epay;26317;;;;;44;0;42;28;91;624;92;210;327296;-53220;-55478;1.7;20;3.2;2;0.13;2;325066;-56651;2017-07-28;22;40187;60;5712;82;89;85;694;2017-07-28;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1540079;-71095;-81499;0.21;4;4.5;0;0.02;0;1197692;-59612;2017-07-28;15;524411;52;13;10;9;9;13;2017-07-28;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-07-28;6;40721981;33;1;1;1;1;1;2017-07-28;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;828;85;32;269188;-156592;-208436;1.7;74;9.2;-0.539;0.36;-0.539;142800;-83651;2017-07-28;18;3454253;46;120;19;19;19;102;2017-07-28;;;;;;1033;164;2017-08-01
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;8;4782287;-3005854;-2720369;0.07;100;1;0;0;0;6672493;-3571249;2017-07-28;16;2776623;47;119;33;34;30;107;2017-07-28;;;;;;106;453;2017-08-01
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1917;44;40;398528;16614;4768;1.4;-2.94;3;-12.61;0.1;-12.61;408050;42608;2017-07-28;24;286726;54;114;36;33;31;114;2017-07-28;0;0;0;2017-08-01;;450;52;2017-08-01
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1051;76;508;91926;17546;19174;6.51;-19.07;7.7;-14.57;1.17;-14.57;54160;14861;2017-07-28;44;167907;56;9461;345;334;282;9452;2017-07-28;61;17516;1221;2017-08-01;;1236;32;2017-08-01
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-07-28;9;24517203;37;2;2;2;2;2;2017-07-28;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;3;4923532;2393670;2094427;0.06;-53.333;2;-39.65;0;-39.65;5551662;3110175;2017-07-28;11;6593155;44;3;3;3;3;3;2017-07-28;;;;;;128;0;2017-08-01
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;28;487899;-159736;-151545;0.86;30;6.3;40;0.13;40;325579;-190744;2017-07-28;21;1874035;48;33;22;21;21;33;2017-07-28;1;117;0;2017-08-01;;256;2;2017-08-01
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1410;62;27;422387;-169628;-169984;1.4;50;2;-2.38;0.07;-2.38;525850;-196186;2017-07-28;15;15876358;40;31;11;10;10;31;2017-07-28;;;;;;34;0;2017-08-01
Laskutuspohja;26329;;;;;28;0;13;25;68;;;5;1997181;-634323;-898506;0.17;60;2.8;-27.39;0.01;-27.39;1958530;-222730;2017-07-28;13;14497259;40;9;8;8;8;9;2017-07-28;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;851;84;19;1198989;193858;90072;0.33;-9.774;3;-39.92;0.02;-39.92;1159761;408403;2017-07-28;15;3872542;45;29;11;9;9;27;2017-07-28;0;1150;4;2017-08-01;;24;0;2017-08-01
Joiqu;26331;;;;;46;102;21;29;67;;;3;5396430;3823020;3393759;0.05;-79.121;1;-41.32;0;-41.32;6478414;4789902;2017-07-28;9;19390090;39;4;2;2;2;4;2017-07-28;0;90;0;2017-08-01;;806;2035;2017-08-01
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;38;490886;-166058;-192313;1;50;3.2;-7.184;0.08;-7.184;478472;-133139;2017-07-28;21;5621475;44;76;26;24;24;72;2017-07-28;0;0;0;2017-08-01;;3111;89;2017-08-01
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3986;12;275;5538;-53;-71;146;3.6;5.74;-3.04;19.66;-3.04;4011;61;2017-07-28;45;22407;62;1013;351;339;309;992;2017-07-28;0;12563;90;2017-08-01;;16437;2266;2017-08-01
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;10;6276122;2229462;2198024;0.04;-50;1;0.7;0;0.7;7522230;2421385;2017-07-28;24;9099007;42;56;35;33;33;56;2017-07-28;0;0;0;2017-08-01;;13401;744;2017-08-01
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;3130975;861777;888310;0.1;-38.33;2;3;0;3;3497928;849462;2017-07-28;26;3848771;46;255129;75;67;57;255053;2017-07-28;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1937;43;783;27079;15213;15003;33.4;-54.195;3.14;-22.47;2.47;-22.47;28699;17674;2017-07-28;36;35776;61;815;119;122;119;767;2017-07-28;;;;;;11526;4031;2017-08-01
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;1325;65;871;62563;27;-3062;13;6;3.1;-15.32;0.96;-15.32;64168;5970;2017-07-28;82;13401;64;7768963;3941;3424;2866;7678132;2017-07-28;0;20951;180;2017-08-01;;7587;1195;2017-08-01
Bouw365;89638;;;;;28;60;0;13;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;2;2017-08-01
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;0;0;2017-08-01
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;0;0;2017-08-01
Rodeo;93916;;;;;41;50;23;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;;;;;;;;;;;;2017-03-31;;;;;;;;;;;;;;;171;141;2017-08-01
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;28;3029575;1761365;1149681;0.12;-60.909;2;-84.246;0;-84.246;3695915;3058383;2017-03-31;;;;;;;;;;430;349;66;2017-08-01;;631;84;2017-08-01
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-08-01;;759;629;2017-08-01
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;298;3;2017-08-01
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1285;67;356;81174;-20841;-22626;9.51;31;3.12;0.3;0.7;0.3;83876;-20927;2017-07-28;53;93150;58;22232;1063;1009;874;12400;2017-07-28;490;14906;206;2017-08-01;;8253;1951;2017-08-01
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-08-01;;;;
