name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
Trello;26245;60;60;2017-11-28;;112;143;125;74;115;2063;40;4807;223;-14;-10;3,289;5;3.42;0.9;262.9;0.9;270;-18;2017-09-01;88;1353;72;8290051;59126;44935;26259;6423870;2017-09-01;148;87627;319;2017-09-05;;24716;18448;2017-09-05
webCRM;26246;40;40;2017-11-28;;70;107;37;81;85;1342;65;74;603739;133265;125391;0.87;-27.93;2.1;-4.04;0.04;-4.04;724966;166598;2017-09-01;24;759530;51;934;44;42;42;470;2017-09-01;95;418;2;2017-09-05;;608;34;2017-09-05
CRM1;26248;;;;;34;57;0;25;75;;;3;6436140;3700674;4912625;0.03;-77.778;4;100;0;100;4785694;1713080;2017-09-01;19;4266131;45;223;23;20;17;195;2017-09-01;0;224;0;2017-09-05;;0;0;2017-09-05
"Lundalogik AB";26249;90;90;2017-11-28;;62;105;17;84;78;598;92;14;2407939;1063452;1210327;0.13;-57.273;2.9;10;0.01;10;2308557;893232;2017-09-01;10;3848584;45;2;2;2;2;2;2017-09-01;535;784;4;2017-09-05;;735;80;2017-09-05
24SevenOffice;26251;51;51;2017-06-03;;73;103;39;72;105;834;85;108;275633;43263;41125;1.9;-18.53;4.3;-13.83;0.19;-13.83;231535;53925;2017-09-01;46;168886;56;19053;560;509;439;7785;2017-09-01;17;1121;50;2017-09-05;;215;2;2017-09-05
SuperOffice;26252;250;250;2017-11-28;;85;113;62;86;99;1577;56;376;74363;-8041;-6709;10.2;7;3.24;10;0.78;10;75435;-12674;2017-09-01;23;57691;59;251;46;49;49;148;2017-09-01;0;2456;43;2017-09-05;;2251;423;2017-09-05
"Uni Micro AS";26253;;;;;56;97;27;36;94;620;86;291;935038;-12355;107489;0.42;-14.92;3.7;70;0.04;70;821758;-271302;2017-09-01;24;27726;62;80;34;31;31;75;2017-09-01;4;1498;47;2017-09-05;;119;4;2017-09-05
"Fiken AS";26254;5;5;2017-11-28;;61;73;58;59;62;979;79;47;95410;-3062;-8779;6.3;6;6.7;-17.85;0.99;-17.85;61423;5856;2017-09-01;34;1344197;49;1735;137;110;103;1018;2017-09-01;;;;;;227;39;2017-09-05
"Frilans Finans Sverige";26255;1500;1500;2017-11-28;;72;104;34;94;84;2997;22;67;665763;47709;21384;0.79;-6.688;1.9;-13.96;0.03;-13.96;839573;111532;2017-09-01;25;234056;55;222;40;39;33;108;2017-09-01;3;3838;70;2017-09-05;;235;74;2017-09-05
Tripletex;26256;10;10;2017-11-28;;70;107;57;63;73;1990;42;64;107740;960;-77;6.7;-2.49;3;-2.26;0.48;-2.26;112392;2975;2017-09-01;28;272542;54;469;86;83;77;397;2017-09-01;0;3980;43;2017-09-05;;425;52;2017-09-05
Vegasmb;26257;5;5;2017-11-28;;37;35;0;59;70;;;6;10644540;3598922;5725784;0.01;-58.333;4;100;0;100;7995865;328956;2017-09-01;11;17927031;39;4;4;4;4;4;2017-09-01;22;38;0;2017-09-05;;;;
"Conta Factura";26260;;;;;56;108;45;27;68;1170;71;48;351937;38744;27900;2.2;-14.98;1.1;-3.6;0.06;-3.6;600791;71929;2017-09-01;33;2332818;47;4072;164;112;99;3001;2017-09-01;0;7514;56;2017-09-05;;292;6;2017-09-05
Zubarus;26261;;;;;33;0;23;25;76;;;7;2576572;-287301;-128251;0.1;3;5;40;0.01;40;1897524;-594274;2017-09-01;12;3756352;46;13424;20;18;18;6762;2017-09-01;;;;;;;;
e-conomic;26262;154;154;2017-08-09;;66;71;62;82;53;1454;60;142;423320;91853;62618;1.6;-23.9;1.3;-14.97;0.05;-14.97;667359;177225;2017-09-01;23;391197;53;152;22;24;24;77;2017-09-01;;;;;;329;139;2017-09-05
SendRegning;26263;5;5;2017-11-28;;66;106;45;59;78;735;88;46;459433;103697;113337;1.1;-30.07;3;3;0.08;3;467231;98211;2017-09-01;23;815861;51;273;27;29;28;273;2017-09-01;23;5407;0;2017-09-05;;238;0;2017-09-05
Sliptree;26264;2;2;2017-08-09;;58;94;31;54;78;2264;35;16;1750348;164832;97455;0.21;-9.302;2.2;-17.65;0.01;-17.65;1931368;329250;2017-09-01;22;1069097;50;369;125;86;78;342;2017-09-01;0;934;1;2017-09-05;;75;3;2017-09-05
"Faktum Faktura";26266;;;;;33;34;6;25;77;;;2;8519653;-4331263;-4848575;0.02;100;2;-14.65;0;-14.65;9268336;-3540471;2017-09-01;12;5337969;44;6;5;5;5;6;2017-09-01;0;0;0;2017-09-05;;;;
Compello;26267;30;30;2017-11-28;;57;46;34;75;80;4102;11;43;830641;8795;-15661;0.69;0.4;1.3;-9.155;0.02;-9.155;1237656;59808;2017-09-01;15;496186;52;24;7;8;8;12;2017-09-01;107;1834;21;2017-09-05;;;;
EHFportal;26268;;;;;24;0;0;25;70;;;4;7784715;3455459;2316980;0.04;-43.48;1;-51.691;0;-51.691;10171079;5535538;2017-09-01;10;11124588;41;3;3;3;3;3;2017-09-01;;;;;;;;
Evolumi;26269;5;5;2017-11-28;;46;91;0;59;71;;;4;6797185;-5650706;-5709546;0.03;100;2;5;0;5;7423675;-5633208;2017-09-01;7;10435367;42;0;0;0;0;0;2017-09-01;0;53;4;2017-09-05;;129;30;2017-09-05
B2B;26270;;;;;35;73;0;25;70;;;7;15068652;4263039;-71747;0.01;0;1;-85.207;0;-85.207;17253904;10683729;2017-09-01;8;11192412;41;23;6;7;7;10;2017-09-01;0;38;0;2017-09-05;;15;0;2017-09-05
Upsales;26271;15;15;2017-11-28;;63;66;51;65;77;1731;50;32;700677;279610;344688;0.57;-50.824;4.8;10;0.06;10;544040;186942;2017-09-01;20;834965;51;51;21;19;19;51;2017-09-01;;;;;;240;51;2017-09-05
Zervant;26272;23;23;2017-11-28;;80;117;68;71;84;1449;61;159;55686;-6316;-5754;14.5;9;3.1;6;1.06;6;57799;-8264;2017-09-01;11;372179;53;107;47;45;45;107;2017-09-01;2;4559;6;2017-09-05;;1706;715;2017-09-05
Firmify;26273;150;150;2017-11-28;;57;100;14;79;71;1554;56;15;2082885;204529;90576;0.15;-8.197;3.1;-26.89;0.01;-26.89;1944457;441389;2017-09-01;11;1624356;49;3;3;3;3;3;2017-09-01;0;2695;16;2017-09-05;;80;56;2017-09-05
Frifaktura;26274;;;;;23;0;0;25;66;582;93;13;19732865;12529040;11440867;0.01;-76.923;1;-25.93;0;-25.93;20799676;12137120;2017-09-01;10;20202650;38;5;4;4;4;5;2017-09-01;;;;;;;;
Faktura24;26275;;;;;25;0;0;25;74;;;10;;;;;;;;;;;;2017-09-01;14;4758635;45;24;9;9;9;21;2017-09-01;;;;;;;;
Pagero;26276;75;75;2017-04-22;;46;107;0;74;47;574;91;24;5510022;1300838;1733926;0.04;-42.31;2;40;0;40;5307795;394820;2017-09-01;12;793227;51;30;5;5;5;6;2017-09-01;70;549;0;2017-09-05;;773;105;2017-09-05
Billogram;26277;21;21;2017-11-28;;69;114;49;67;75;1258;68;38;158297;-39129;-62692;3.5;37;5.6;-25.3;0.46;-25.3;115109;-3761;2017-09-01;39;534000;52;45598;226;238;213;45159;2017-09-01;18;10601;11;2017-09-05;;1220;186;2017-09-05
SpeedLedger;26278;65;65;2017-11-28;;68;106;41;78;73;1978;42;66;440232;-46954;-43623;1.4;10;1.8;1;0.06;1;592502;-63751;2017-09-01;12;323535;54;150;34;31;29;150;2017-09-01;0;0;0;2017-09-05;;458;9;2017-09-05
OnePageCRM;26280;20;20;2017-11-28;;79;118;68;67;84;2166;37;162;64190;-692;-346;9.74;-2.6;7.86;8;1.79;8;37175;-2360;2017-09-01;14;186602;55;775;81;82;80;683;2017-09-01;0;1415;7;2017-09-05;;6984;1693;2017-09-05
Xero;26281;1970;1970;2017-11-28;;112;143;105;107;111;1656;53;2310;2091;-325;-390;313;11;8.96;3.3;65.62;3.3;1070;-165;2017-09-01;32;2489;70;8503;1166;1053;908;8326;2017-09-01;0;130111;3595;2017-09-05;;46396;9675;2017-09-05
invoice2go;26282;100;100;2017-11-28;;79;81;72;79;87;3479;16;78;53208;-13078;-5910;14.4;9;3.89;64;1.31;64;48316;-32133;2017-09-01;55;106736;57;6067;1012;946;843;4111;2017-09-01;;;;;;2114;57;2017-09-05
"Genius Project";26284;10;10;2017-11-28;;63;98;25;72;89;2465;30;81;741236;-57698;-43488;0.7;5;1.8;6;0.03;6;948490;-102642;2017-09-01;24;917246;50;1177;34;33;33;660;2017-09-01;0;79;4;2017-09-05;;520;129;2017-09-05
"CRM Portalen AB";26286;5;5;2017-11-28;;40;28;26;63;46;749;86;4;2625736;1366653;1523586;0.11;-63.303;3.3;-6.497;0.01;-6.497;2347218;1219578;2017-09-01;11;1685958;48;9;3;3;3;9;2017-09-01;;;;;;0;0;2017-09-05
Apptivo;26287;201;201;2017-11-28;;79;125;54;83;83;3229;19;289;170789;28853;35513;3.3;-22.66;5.2;2;0.4;2;129035;20627;2017-09-01;32;359697;53;885;82;90;87;844;2017-09-01;0;3686;11;2017-09-05;;18575;46;2017-09-05
OpenCRM;26288;15;15;2017-09-28;;64;110;35;67;74;3130;20;61;434024;129270;109022;1.4;-34.23;1.8;-15.6;0.06;-15.6;570018;198666;2017-09-01;37;998808;50;19538;180;158;152;11225;2017-09-01;4;146;16;2017-09-05;;2787;268;2017-09-05
Intouch;26289;10;10;2017-11-28;;71;112;49;65;84;2486;30;113;488795;2896;-7989;1.5;-0.19;1.1;-6.897;0.04;-6.897;816895;28413;2017-09-01;23;791893;51;221;27;29;29;163;2017-09-01;0;489;5;2017-09-05;;6281;1243;2017-09-05
Bullhorn;26290;650;650;2017-11-28;;90;124;65;97;100;1492;59;434;66632;-7469;-9742;12.9;15;2.35;-9.615;0.71;-9.615;81424;-3668;2017-09-01;11;58682;59;51461;133;134;126;51250;2017-09-01;223;2144;8;2017-09-05;;14583;1745;2017-09-05
Accelo;26292;;;;;51;13;60;31;83;3022;22;41;98702;13926;8032;6.5;-10.67;5;-31.64;0.76;-31.64;76734;25376;2017-09-01;12;221931;55;189;34;35;35;117;2017-09-01;;;;;;;;
"Gold-Vision CRM";26293;30;30;2017-11-28;;54;100;0;73;84;;;24;1885159;-464812;-459777;0.19;30;2.3;4;0.01;4;2052616;-514211;2017-09-01;12;803603;51;10;3;3;3;10;2017-09-01;0;45;2;2017-09-05;;1419;496;2017-09-05
Teamgate;26294;15;15;2017-11-28;;75;122;48;70;89;1479;60;39;213796;-22083;-31385;2.6;10;4.4;-8.316;0.27;-8.316;177423;-6770;2017-09-01;11;289469;54;163;30;30;29;162;2017-09-01;0;2141;24;2017-09-05;;1272;1688;2017-09-05
Freshsales;26295;990;990;2017-11-28;;88;98;75;100;87;2626;28;42;68084;-5403;-7149;8.61;6;10;3;2.01;3;33688;-3353;2017-09-01;13;378913;53;164;28;30;30;164;2017-09-01;34;848;65;2017-09-05;;40;16;2017-09-05
"Intuit QuickBooks";26296;9700;9700;2017-11-28;4441089450;123;134;118;116;132;7336;9;12417;429;104;98;1,715;-21.63;3.29;-21.1;131.9;-21.1;518;185;2017-09-01;85;963;73;782113;18533;13931;9303;316300;2017-09-01;0;224146;195;2017-09-05;;4346;432;2017-09-05
Invoiced;26297;5;5;2017-11-28;;71;111;55;59;81;2579;29;38;121579;-17951;-15432;5.3;10;3.9;20;0.49;20;109079;-25808;2017-09-01;39;372206;53;1154;182;216;203;790;2017-09-01;8;150;2;2017-09-05;;2024;1790;2017-09-05
InvoiceBerry;26300;5;5;2017-11-28;;75;125;59;59;84;1336;65;208;134739;-7916;-14348;5.7;10;2.1;-16;0.28;-16;170963;7348;2017-09-01;26;347279;53;529;58;58;56;251;2017-09-01;0;20846;96;2017-09-05;;12215;5239;2017-09-05
"Paper Free Billing";26301;;;;;34;82;0;25;64;;;14;;;;;;;;;;;;2017-09-01;5;31483565;36;0;0;0;0;0;2017-09-01;;;;;;3088;2;2017-09-05
Invoicera;26302;10;10;2017-11-28;;71;121;45;63;86;875;83;300;339666;39272;13172;1.5;-7.353;3.6;-33.77;0.13;-33.77;316455;96673;2017-09-01;12;238890;55;758;69;74;69;696;2017-09-01;0;5449;65;2017-09-05;;7635;891;2017-09-05
"Clear Books";26303;26;26;2017-11-28;;80;130;60;70;88;1586;56;133;75575;3597;5991;7.2;-9.013;13;6;2.13;6;32077;415;2017-09-01;13;94147;58;502;71;74;70;469;2017-09-01;43;26150;32;2017-09-05;;4120;416;2017-09-05
Invoicely;26304;;;;;49;0;62;25;86;5295;6;34;77365;-9483;-11873;8.71;10;4.97;-1.97;1.01;-1.97;60334;-6161;2017-09-01;48;310550;54;2140;468;451;406;1902;2017-09-01;;;;;;;;
Crunch;26305;160;160;2017-11-28;;82;125;61;80;88;1436;61;203;77717;3810;1644;8.47;-4.872;5.4;-12.26;1.08;-12.26;57206;7371;2017-09-01;31;67943;59;607;80;83;80;239;2017-09-01;22;2685;16;2017-09-05;;17699;1613;2017-09-05
OneBizz;26306;15;15;2017-11-28;;50;95;0;65;80;;;19;9807201;1780869;3193828;0.02;-45.45;3;100;0;100;9073803;-628378;2017-09-01;11;2618934;47;13;3;3;3;13;2017-09-01;6;223;0;2017-09-05;;111;28;2017-09-05
SmarterCRM;26307;;;;;31;45;0;25;74;;;1;;;;;;;;;;;;2017-09-01;11;5790196;44;29;5;4;4;16;2017-09-01;13;668;3;2017-09-05;;;;
SimplyCRM;26308;;;;;35;42;9;25;77;;;1;;;;;;;;;;;;2017-09-01;13;8349627;43;304;9;8;8;160;2017-09-01;0;0;0;2017-09-05;;;;
SkyViewCRM;26309;;;;;31;58;0;25;64;;;;;;;;;;;;;;;2017-09-01;0;0;0;0;0;0;0;0;2017-09-01;;;;;;111;0;2017-09-05
"Clickmate CRM";26310;;;;;35;83;0;25;64;;;4;;;;;;;;;;;;2017-09-01;12;33342904;35;606;3;8;7;36;2017-09-01;0;56;1;2017-09-05;;32;0;2017-09-05
UniCRM;26311;;;;;26;0;0;25;79;;;2;19580539;;;0.01;0;3;0;0;0;15457395;;2017-09-01;13;1865632;48;6;5;5;5;6;2017-09-01;;;;;;;;
ChannelCRM;26312;5;5;2017-11-28;;44;77;0;59;73;;;5;;;;;;;;;;;;2017-09-01;11;6220493;44;14;7;6;6;10;2017-09-01;0;0;0;2017-09-05;;16;4;2017-09-05
Boxus;26313;;;;;24;0;0;25;72;;;2;;;;;;;;;;;;2017-09-01;9;8740099;42;49;2;2;2;49;2017-09-01;;;;;;;;
hurtigfaktura.dk;26314;;;;;23;0;0;25;66;;;1;2649137;326598;257065;0.1;-13.95;4;-19.64;0.01;-19.64;2141817;456015;2017-09-01;7;17833524;39;1;1;1;1;1;2017-09-01;;;;;;;;
FakturaService.dk;26316;5;5;2017-11-28;;41;40;25;59;46;519;92;8;3083929;-18674;20251;0.1;-5.128;2;8;0;8;3450975;-145036;2017-09-01;28;2518813;47;270;89;89;67;200;2017-09-01;;;;;;2;0;2017-09-05
Epay;26317;;;;;44;0;42;28;91;624;92;224;277256;-67955;-98450;2.1;40;2.7;-26.74;0.14;-26.74;300223;-12871;2017-09-01;22;39870;61;5672;78;80;77;682;2017-09-01;;;;;;;;
Sproom;26318;13;13;2017-11-28;;42;13;12;64;80;891;72;19;1393063;13789;11100;0.23;-4.44;4.5;-0.873;0.03;-0.873;1087985;14672;2017-09-01;22;510959;52;53;27;25;25;41;2017-09-01;;;;;;;;
Fakturanet;26319;;;;;21;0;0;25;58;;;5;;;;;;;;;;;;2017-09-01;6;40720014;33;1;1;1;1;1;2017-09-01;;;;;;;;
B2Brouter;26320;;;;;49;76;50;25;55;894;82;33;281240;-71355;-101042;1.6;30;8.3;-9.021;0.3;-9.021;159674;-27661;2017-09-01;12;3590993;46;165;21;22;22;144;2017-09-01;;;;;;1033;164;2017-09-05
Ibistic;26321;20;20;2017-11-28;;43;67;13;67;49;;;8;4976119;-210831;-142518;0.07;4;1;0;0;0;6908752;-291292;2017-09-01;23;3017938;46;369;92;85;73;220;2017-09-01;;;;;;107;458;2017-09-05
Billy;26322;5;5;2017-11-28;;72;109;57;65;79;1886;45;41;396836;35137;39310;1.3;-13.69;3.3;2;0.1;2;388802;31655;2017-09-01;17;315977;54;218;45;44;40;217;2017-09-01;37;8047;156;2017-09-05;;451;52;2017-09-05
Dinero;26323;20;20;2017-11-28;;77;117;66;67;79;1428;62;512;81509;-9230;-13818;7.28;10;8.09;-8.068;1.38;-8.068;46348;-2318;2017-09-01;48;175321;56;141958;561;544;422;127759;2017-09-01;62;17751;612;2017-09-05;;1237;32;2017-09-05
"Antura AB";26324;;;;;24;0;0;33;63;;;2;;;;;;;;;;;;2017-09-01;9;24870970;37;2;2;2;2;2;2017-09-01;;;;;;;;
EazyProject;26325;;;;;34;60;0;25;75;;;2;4824975;2325028;2102638;0.06;-56.25;2;-31.6;0;-31.6;5454707;2892471;2017-09-01;11;6722694;43;4;4;4;4;4;2017-09-01;;;;;;128;0;2017-09-05
"ValueFrame Oy";26327;30;30;2017-11-28;;56;95;37;69;46;1531;47;31;426718;-114393;-97254;0.96;20;7.1;50;0.16;50;264065;-156704;2017-09-01;21;1975758;48;75;22;22;22;38;2017-09-01;1;117;9;2017-09-05;;256;2;2017-09-05
"Isolta Invoicing";26328;14;14;2017-08-09;;54;58;34;65;72;1600;55;27;459557;-46338;-44878;1.2;10;2.1;1;0.06;1;565647;-58464;2017-09-01;15;16613604;39;65;11;11;11;33;2017-09-01;;;;;;34;0;2017-09-05
Laskutuspohja;26329;;;;;28;0;13;25;68;;;6;2453618;641114;633864;0.12;-31.82;3;-16.89;0.01;-16.89;2270688;717340;2017-09-01;13;14693265;40;10;8;8;8;10;2017-09-01;;;;;;;;
"Merit Aktiva";26330;;;;;42;88;25;25;56;851;84;19;1157562;186655;223803;0.31;-22.97;4.1;4;0.03;4;964124;132888;2017-09-01;16;3704349;46;59;12;10;10;30;2017-09-01;0;1154;2;2017-09-05;;24;0;2017-09-05
Joiqu;26331;;;;;46;102;21;29;67;;;3;6006128;3821988;3641777;0.04;-74.576;2;-25.99;0;-25.99;6815824;4455574;2017-09-01;9;19726109;38;3;2;2;2;3;2017-09-01;0;91;1;2017-09-05;;813;2059;2017-09-05
PlanMill;26332;5;5;2017-11-28;;55;100;34;59;55;1091;75;43;506758;-10972;-16164;0.96;0.9;3.2;-2.45;0.07;-2.45;497402;-3742;2017-09-01;20;5139580;44;76;22;22;22;72;2017-09-01;0;0;0;2017-09-05;;3112;89;2017-09-05
Wave;26445;150;150;2017-11-28;;97;130;94;77;102;3154;20;282;5150;-841;-1006;154;14;5.89;3;21.18;3;3644;-657;2017-09-01;26;23001;62;1830;424;401;352;1789;2017-09-01;0;12702;82;2017-09-05;;16470;2274;2017-09-05
AFAS;81783;420;420;2017-11-28;;79;126;44;91;89;;;11;7198076;3711314;3782179;0.03;-67.568;1;6;0;6;8362651;3893800;2017-09-01;15;10123400;42;14;8;9;9;14;2017-09-01;0;0;0;2017-09-05;;13410;745;2017-09-05
"EBP Belgium";81846;;;;;26;0;11;13;75;;;19;2268643;-954665;-915119;0.15;50;2;10;0.01;10;2399378;-1090106;2017-09-01;11;3880863;45;3;3;3;3;3;2017-09-01;;;;;;;;
"Intuit Canada ULC";81896;;;;4441089450;70;91;71;29;99;1406;62;802;38005;25379;22657;24.6;-64.477;2.35;-42.96;1.35;-42.96;47085;35508;2017-09-01;13;38393;61;875;116;118;115;826;2017-09-01;;;;;;11542;4029;2017-09-05
"Wolters Kluwer";84703;17810;17810;2017-11-28;4015930411.5;100;129;76;116;100;975;79;905;61641;-1153;-2932;12.9;3;3.2;-9.091;0.96;-9.091;62915;2615;2017-09-01;16;13496;64;9115818;4004;3451;2889;9020387;2017-09-01;0;21103;120;2017-09-05;;7597;1202;2017-09-05
Bouw365;89638;;;;;28;60;0;13;63;;;2;;;;;;;;;;;;2017-09-01;6;24067332;37;0;0;0;0;0;2017-09-01;;;;;;76;2;2017-09-05
Akti;91154;5;5;2017-11-28;;45;119;0;59;51;;;9;4521249;-1635556;-1237562;0.05;40;3;50;0;50;4137501;-2346149;2017-09-01;28;1532721;49;11717;77;71;68;5984;2017-09-01;0;3392;2;2017-09-05;;922;796;2017-09-05
"UNIT4 AS";91664;4300;4300;2017-11-28;555171353.1;92;116;55;103;117;21859;0;383;192559;-5514;-1203;3.8;-1.41;1.9;7;0.17;7;255159;-17949;2017-09-01;29;25772;62;297;57;62;61;205;2017-09-01;163;2217;11;2017-09-05;;5525;942;2017-09-05
Rodeo;93916;;;;;41;50;23;25;80;;;2;;;;;;;;;;;;2017-09-01;14;5255700;44;68;13;13;12;38;2017-09-01;2;1884;6;2017-09-05;;;;
Billonline;95360;;;;;30;67;0;13;69;;;1;;;;;;;;;;;;2017-03-31;;;;;;;;;;;;;;;171;141;2017-09-05
"Syneton Bvba";95361;15;15;2017-11-28;;52;103;0;65;82;;;28;3029575;1761365;1149681;0.12;-60.909;2;-84.246;0;-84.246;3695915;3058383;2017-03-31;;;;;;;;;;430;349;66;2017-09-05;;631;84;2017-09-05
"AND CO";112369;11;11;2017-11-28;;65;55;55;65;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
EspoCRM;112512;5;5;2017-11-28;;61;45;46;59;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Streak;112981;20;20;2017-11-28;;120;50;184;76;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Close.io;112988;27;27;2017-11-28;;73;50;75;68;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
weclapp;113025;5;5;2017-11-28;;62;55;56;59;81;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Lexware;113027;;;;;58;53;66;13;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
http://adventor.no/;113030;;;;;22;13;0;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
onFact;165247;;;;;33;44;23;27;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Hatchbuck;170447;20;20;2017-11-28;;67;55;61;67;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Salesflare;170466;6;6;2017-11-28;;70;114;57;60;73;;;;;;;;;;;;;;;;;;;;;;;;;0;943;23;2017-09-05;;759;629;2017-09-05
Flowdeck;170467;2;2;2017-11-02;;14;0;0;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contactually;170468;80;80;2017-11-28;;71;56;66;74;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Axonaut;170469;;;;;40;45;42;25;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Gripp;170470;;;;;49;100;40;28;50;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;300;3;2017-09-05
Holded;170472;5;5;2017-11-28;;61;49;66;62;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
CentralStationCRM;170473;;;;;35;45;6;25;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Ionprojects;170540;5;5;2017-11-28;;42;36;0;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
AGYcrm;170543;1;99;2017-11-07;;39;40;0;71;62;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Bluejet;170545;;;;;31;39;0;13;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Fakturoid;170546;5;5;2017-11-28;;58;49;50;59;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Freelo;170547;3;3;2017-11-07;;40;16;32;56;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GroupCamp;170548;10;10;2017-11-28;;54;41;33;63;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
"Hypos CRM";170549;5;5;2017-11-28;;34;13;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Innone;170550;;;;;29;13;17;13;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Intouch CRM";170551;;;;;25;0;21;25;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RAYNET s.r.o.";170552;5;5;2017-11-28;;47;48;19;59;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
"CRM Service";170553;20;20;2017-11-28;;41;0;13;71;75;;;5;3308544;-176600;-39153;0.11;-2.44;1;10;0;10;4452237;-479412;2017-08-18;11;6008508;44;51;18;17;16;48;2017-08-18;;;;;;;;
Számlahegy;170556;;;;;33;39;12;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
ConnectWise;170558;810;810;2017-11-28;;90;128;65;97;97;1585;56;362;73984;-17237;-19819;10.5;27;3.06;-5.846;0.75;-5.846;77592;-13618;2017-09-01;13;83862;58;855;107;100;97;726;2017-09-01;516;15180;434;2017-09-05;;8253;1951;2017-09-05
Resco.net;170567;10;10;2017-11-28;;58;47;32;67;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
noCRM.io;170569;5;5;2017-11-28;;61;13;67;65;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360ksiegowosc;170570;;;;;39;53;27;25;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Bugilo;170575;5;5;2017-11-28;;37;42;0;59;65;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Chmiuro;170576;;;;;39;43;25;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
"CRM Vision";170577;;;;;37;40;17;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Fakturownia;170650;30;30;2017-11-28;;68;50;68;69;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Firmao;170752;5;5;2017-11-28;;50;43;35;59;68;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
"Streamsoft Firmino";170807;;;;;45;44;46;25;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
iFirma;170874;30;30;2017-11-28;;69;51;73;69;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
"Jelly CRM";171036;;;;;26;13;0;25;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Livespace;171168;;;;;48;51;48;25;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Merito;171169;5;5;2017-11-28;;34;0;0;59;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
miniCRM;171170;;;;;30;49;13;25;46;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
Sugester;171172;2;2;2017-11-28;;52;38;32;54;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-05;;;;
